chembl_id,protein_symbol,ensg_id,disease_id,disease_association_score
CHEMBL458997,INSR,ENSG00000171105,MONDO_0100096,0.04176983374588428
CHEMBL458997,MAPK10,ENSG00000109339,MONDO_0100096,0.004619748183558772
CHEMBL458997,MAPK9,ENSG00000050748,MONDO_0100096,0.00406537840153172
CHEMBL458997,PTK2,ENSG00000169398,MONDO_0100096,0.0036957985468470188
CHEMBL509032,AAK1,ENSG00000115977,MONDO_0100096,0.018036303932947945
CHEMBL509032,ABL1,ENSG00000097007,MONDO_0100096,0.3770658612121069
CHEMBL509032,ABL2,ENSG00000143322,MONDO_0100096,0.021853311513519175
CHEMBL509032,ACVR1,ENSG00000115170,MONDO_0100096,0.0
CHEMBL509032,ACVR1B,ENSG00000135503,MONDO_0100096,0.003326218692162316
CHEMBL509032,ACVR2A,ENSG00000121989,MONDO_0100096,0.0
CHEMBL509032,ACVR2B,ENSG00000114739,MONDO_0100096,0.0
CHEMBL509032,ACVRL1,ENSG00000139567,MONDO_0100096,0.01903603170410153
CHEMBL509032,ALK,ENSG00000171094,MONDO_0100096,0.008705395814237763
CHEMBL509032,ANKK1,ENSG00000170209,MONDO_0100096,0.0
CHEMBL509032,AURKA,ENSG00000087586,MONDO_0100096,0.008549203327423118
CHEMBL509032,AURKB,ENSG00000178999,MONDO_0100096,0.009997818312401771
CHEMBL509032,AURKC,ENSG00000105146,MONDO_0100096,0.0
CHEMBL509032,AXL,ENSG00000167601,MONDO_0100096,0.09737247906275914
CHEMBL509032,BLK,ENSG00000136573,MONDO_0100096,0.3208680814559462
CHEMBL509032,BMP2K,ENSG00000138756,MONDO_0100096,0.037743645135424705
CHEMBL509032,BMPR1A,ENSG00000107779,MONDO_0100096,0.0
CHEMBL509032,BMPR1B,ENSG00000138696,MONDO_0100096,0.0
CHEMBL509032,BMPR2,ENSG00000204217,MONDO_0100096,0.0036957985468470188
CHEMBL509032,BMX,ENSG00000102010,MONDO_0100096,0.37765199899662044
CHEMBL509032,BRSK1,ENSG00000160469,MONDO_0100096,0.0
CHEMBL509032,BRSK2,ENSG00000174672,MONDO_0100096,0.0
CHEMBL509032,BTK,ENSG00000010671,MONDO_0100096,0.32101339349999153
CHEMBL509032,CAMK1,ENSG00000134072,MONDO_0100096,0.0
CHEMBL509032,CAMK1D,ENSG00000183049,MONDO_0100096,0.0
CHEMBL509032,CAMK1G,ENSG00000008118,MONDO_0100096,0.0
CHEMBL509032,CAMK2A,ENSG00000070808,MONDO_0100096,0.004619748183558772
CHEMBL509032,CAMK2B,ENSG00000058404,MONDO_0100096,0.0036957985468470188
CHEMBL509032,CAMK2D,ENSG00000145349,MONDO_0100096,0.0
CHEMBL509032,CAMK2G,ENSG00000148660,MONDO_0100096,0.008685126585090491
CHEMBL509032,CAMK4,ENSG00000152495,MONDO_0100096,0.01925921687190279
CHEMBL509032,CAMKK1,ENSG00000004660,MONDO_0100096,0.0
CHEMBL509032,CAMKK2,ENSG00000110931,MONDO_0100096,0.0
CHEMBL509032,CASK,ENSG00000147044,MONDO_0100096,0.2626542744525046
CHEMBL509032,CDC42BPB,ENSG00000198752,MONDO_0100096,0.0
CHEMBL509032,CDC42BPG,ENSG00000171219,MONDO_0100096,0.0
CHEMBL509032,CDK15,ENSG00000138395,MONDO_0100096,0.0021045519502878854
CHEMBL509032,CDK16,ENSG00000102225,MONDO_0100096,0.0021045519502878854
CHEMBL509032,CDK17,ENSG00000059758,MONDO_0100096,0.0
CHEMBL509032,CDK2,ENSG00000123374,MONDO_0100096,0.012175602990446007
CHEMBL509032,CDK4,ENSG00000135446,MONDO_0100096,0.07633407494718954
CHEMBL509032,CDK5,ENSG00000164885,MONDO_0100096,0.004434958256216422
CHEMBL509032,CDK7,ENSG00000134058,MONDO_0100096,0.0
CHEMBL509032,CHEK1,ENSG00000149554,MONDO_0100096,0.00591471492994567
CHEMBL509032,CHEK2,ENSG00000183765,MONDO_0100096,0.039743591634302654
CHEMBL509032,CILK1,ENSG00000112144,MONDO_0100096,0.0021045519502878854
CHEMBL509032,CLK1,ENSG00000013441,MONDO_0100096,0.0
CHEMBL509032,CLK2,ENSG00000176444,MONDO_0100096,0.0
CHEMBL509032,CLK3,ENSG00000179335,MONDO_0100096,0.0
CHEMBL509032,CLK4,ENSG00000113240,MONDO_0100096,0.0
CHEMBL509032,COQ8A,ENSG00000163050,MONDO_0100096,0.0
CHEMBL509032,COQ8B,ENSG00000123815,MONDO_0100096,0.0
CHEMBL509032,CSF1R,ENSG00000182578,MONDO_0100096,0.06036469528182137
CHEMBL509032,CSK,ENSG00000103653,MONDO_0100096,0.02475617849661963
CHEMBL509032,CSNK1A1L,ENSG00000180138,MONDO_0100096,0.0
CHEMBL509032,CSNK2A2,ENSG00000070770,MONDO_0100096,0.0014783194187388072
CHEMBL509032,DAPK1,ENSG00000196730,MONDO_0100096,0.00794596687572109
CHEMBL509032,DAPK2,ENSG00000035664,MONDO_0100096,0.007761176948378739
CHEMBL509032,DAPK3,ENSG00000167657,MONDO_0100096,0.0014783194187388072
CHEMBL509032,DCLK1,ENSG00000133083,MONDO_0100096,0.07226826075147105
CHEMBL509032,DCLK2,ENSG00000170390,MONDO_0100096,0.0
CHEMBL509032,DCLK3,ENSG00000163673,MONDO_0100096,0.3334178083555342
CHEMBL509032,DDR1,ENSG00000204580,MONDO_0100096,0.017695676193701656
CHEMBL509032,DDR2,ENSG00000162733,MONDO_0100096,0.0
CHEMBL509032,DLK1,ENSG00000185559,MONDO_0100096,0.0
CHEMBL509032,DMPK,ENSG00000104936,MONDO_0100096,0.0
CHEMBL509032,DSTYK,ENSG00000133059,MONDO_0100096,0.0014783194187388072
CHEMBL509032,DYRK1A,ENSG00000157540,MONDO_0100096,0.0037676612963690433
CHEMBL509032,DYRK1B,ENSG00000105204,MONDO_0100096,0.0
CHEMBL509032,EGFR,ENSG00000146648,MONDO_0100096,0.11550953798431027
CHEMBL509032,EIF2AK4,ENSG00000128829,MONDO_0100096,0.005913277674955229
CHEMBL509032,EPHA1,ENSG00000146904,MONDO_0100096,0.01790835517798263
CHEMBL509032,EPHA2,ENSG00000142627,MONDO_0100096,0.07441901018359454
CHEMBL509032,EPHA3,ENSG00000044524,MONDO_0100096,0.0
CHEMBL509032,EPHA4,ENSG00000116106,MONDO_0100096,0.0042501683288740716
CHEMBL509032,EPHA5,ENSG00000145242,MONDO_0100096,0.0
CHEMBL509032,EPHA6,ENSG00000080224,MONDO_0100096,0.0
CHEMBL509032,EPHA7,ENSG00000135333,MONDO_0100096,0.30597384194667665
CHEMBL509032,EPHB1,ENSG00000154928,MONDO_0100096,0.01772152993599671
CHEMBL509032,EPHB2,ENSG00000133216,MONDO_0100096,0.31670434707097017
CHEMBL509032,EPHB3,ENSG00000182580,MONDO_0100096,0.0036957985468470188
CHEMBL509032,EPHB4,ENSG00000196411,MONDO_0100096,0.009742535613771723
CHEMBL509032,EPHB6,ENSG00000106123,MONDO_0100096,0.0036957985468470188
CHEMBL509032,ERBB2,ENSG00000141736,MONDO_0100096,0.029106266144025412
CHEMBL509032,ERBB4,ENSG00000178568,MONDO_0100096,0.005282406539107558
CHEMBL509032,ERN1,ENSG00000178607,MONDO_0100096,0.01341914119063061
CHEMBL509032,FER,ENSG00000151422,MONDO_0100096,0.3357617141039772
CHEMBL509032,FES,ENSG00000182511,MONDO_0100096,0.011087395640541052
CHEMBL509032,FGFR1,ENSG00000077782,MONDO_0100096,0.27899828439052443
CHEMBL509032,FGFR2,ENSG00000066468,MONDO_0100096,0.2790860713826669
CHEMBL509032,FGFR3,ENSG00000068078,MONDO_0100096,0.2955957393193681
CHEMBL509032,FGFR4,ENSG00000160867,MONDO_0100096,0.27840399122863213
CHEMBL509032,FGR,ENSG00000000938,MONDO_0100096,0.07428555079162506
CHEMBL509032,FLT1,ENSG00000102755,MONDO_0100096,0.2873662931042196
CHEMBL509032,FLT3,ENSG00000122025,MONDO_0100096,0.07609794615375957
CHEMBL509032,FLT4,ENSG00000037280,MONDO_0100096,0.27903279028694983
CHEMBL509032,FRK,ENSG00000111816,MONDO_0100096,0.07391597093694036
CHEMBL509032,FYN,ENSG00000010810,MONDO_0100096,0.07779750459125646
CHEMBL509032,GAK,ENSG00000178950,MONDO_0100096,0.008784695252970515
CHEMBL509032,GRK1,ENSG00000185974,MONDO_0100096,0.0
CHEMBL509032,GRK4,ENSG00000125388,MONDO_0100096,0.23430019161137447
CHEMBL509032,GRK7,ENSG00000114124,MONDO_0100096,0.0
CHEMBL509032,HCK,ENSG00000101336,MONDO_0100096,0.07561182916458942
CHEMBL509032,HIPK1,ENSG00000163349,MONDO_0100096,0.0
CHEMBL509032,HIPK2,ENSG00000064393,MONDO_0100096,0.0
CHEMBL509032,HIPK3,ENSG00000110422,MONDO_0100096,0.0044349582562164215
CHEMBL509032,HIPK4,ENSG00000160396,MONDO_0100096,0.0
CHEMBL509032,HUNK,ENSG00000142149,MONDO_0100096,0.0
CHEMBL509032,IGF1R,ENSG00000140443,MONDO_0100096,0.16286789877863833
CHEMBL509032,IKBKE,ENSG00000263528,MONDO_0100096,0.010604888608036026
CHEMBL509032,INSR,ENSG00000171105,MONDO_0100096,0.04176983374588428
CHEMBL509032,INSRR,ENSG00000027644,MONDO_0100096,0.0
CHEMBL509032,IRAK1,ENSG00000184216,MONDO_0100096,0.006455170523028199
CHEMBL509032,IRAK3,ENSG00000090376,MONDO_0100096,0.025649903685148526
CHEMBL509032,IRAK4,ENSG00000198001,MONDO_0100096,0.09733713262391443
CHEMBL509032,ITK,ENSG00000113263,MONDO_0100096,0.02979881303894452
CHEMBL509032,JAK1,ENSG00000162434,MONDO_0100096,0.5325624911117408
CHEMBL509032,JAK2,ENSG00000096968,MONDO_0100096,0.4152410587652289
CHEMBL509032,JAK3,ENSG00000105639,MONDO_0100096,0.2966470842822493
CHEMBL509032,KARS1,ENSG00000065427,MONDO_0100096,0.0
CHEMBL509032,KDR,ENSG00000128052,MONDO_0100096,0.2834717995736035
CHEMBL509032,KIT,ENSG00000157404,MONDO_0100096,0.3707591922295564
CHEMBL509032,LATS1,ENSG00000131023,MONDO_0100096,0.0014783194187388072
CHEMBL509032,LATS2,ENSG00000150457,MONDO_0100096,0.0
CHEMBL509032,LCK,ENSG00000182866,MONDO_0100096,0.07780833662631198
CHEMBL509032,LIMK1,ENSG00000106683,MONDO_0100096,0.0
CHEMBL509032,LIMK2,ENSG00000182541,MONDO_0100096,0.0
CHEMBL509032,LRRK2,ENSG00000188906,MONDO_0100096,0.004619748183558772
CHEMBL509032,LTK,ENSG00000062524,MONDO_0100096,0.0022174791281082107
CHEMBL509032,LYN,ENSG00000254087,MONDO_0100096,0.07646427536552676
CHEMBL509032,MAP2K1,ENSG00000169032,MONDO_0100096,0.007047647970819741
CHEMBL509032,MAP2K2,ENSG00000126934,MONDO_0100096,0.012011345277252809
CHEMBL509032,MAP2K3,ENSG00000034152,MONDO_0100096,0.0014783194187388072
CHEMBL509032,MAP2K4,ENSG00000065559,MONDO_0100096,0.016631093460811583
CHEMBL509032,MAP2K5,ENSG00000137764,MONDO_0100096,0.0
CHEMBL509032,MAP2K6,ENSG00000108984,MONDO_0100096,0.00646764745698228
CHEMBL509032,MAP3K1,ENSG00000095015,MONDO_0100096,0.006777671319891091
CHEMBL509032,MAP3K10,ENSG00000130758,MONDO_0100096,0.0022174791281082107
CHEMBL509032,MAP3K11,ENSG00000173327,MONDO_0100096,0.0
CHEMBL509032,MAP3K12,ENSG00000139625,MONDO_0100096,0.0
CHEMBL509032,MAP3K13,ENSG00000073803,MONDO_0100096,0.0
CHEMBL509032,MAP3K15,ENSG00000180815,MONDO_0100096,0.0
CHEMBL509032,MAP3K19,ENSG00000176601,MONDO_0100096,0.0805273438929667
CHEMBL509032,MAP3K2,ENSG00000169967,MONDO_0100096,0.0
CHEMBL509032,MAP3K3,ENSG00000198909,MONDO_0100096,0.0
CHEMBL509032,MAP3K4,ENSG00000085511,MONDO_0100096,0.0
CHEMBL509032,MAP3K6,ENSG00000142733,MONDO_0100096,0.0
CHEMBL509032,MAP3K7,ENSG00000135341,MONDO_0100096,0.3726460810725147
CHEMBL509032,MAP3K9,ENSG00000006432,MONDO_0100096,0.0
CHEMBL509032,MAP4K1,ENSG00000104814,MONDO_0100096,0.006537046340806408
CHEMBL509032,MAP4K2,ENSG00000168067,MONDO_0100096,0.0
CHEMBL509032,MAP4K3,ENSG00000011566,MONDO_0100096,0.006652437384324632
CHEMBL509032,MAP4K4,ENSG00000071054,MONDO_0100096,0.004619748183558772
CHEMBL509032,MAP4K5,ENSG00000012983,MONDO_0100096,0.0
CHEMBL509032,MAPK1,ENSG00000100030,MONDO_0100096,0.03410823629425557
CHEMBL509032,MAPK10,ENSG00000109339,MONDO_0100096,0.004619748183558772
CHEMBL509032,MAPK12,ENSG00000188130,MONDO_0100096,0.005030392466541775
CHEMBL509032,MAPK15,ENSG00000181085,MONDO_0100096,0.0
CHEMBL509032,MAPK3,ENSG00000102882,MONDO_0100096,0.0247724358457382
CHEMBL509032,MAPK7,ENSG00000166484,MONDO_0100096,0.0014783194187388072
CHEMBL509032,MAPK8,ENSG00000107643,MONDO_0100096,0.023318582069049628
CHEMBL509032,MAPK9,ENSG00000050748,MONDO_0100096,0.00406537840153172
CHEMBL509032,MARK1,ENSG00000116141,MONDO_0100096,0.023653110699820915
CHEMBL509032,MARK2,ENSG00000072518,MONDO_0100096,0.04337239295438015
CHEMBL509032,MARK3,ENSG00000075413,MONDO_0100096,0.007386464040156748
CHEMBL509032,MARK4,ENSG00000007047,MONDO_0100096,0.0036957985468470188
CHEMBL509032,MAST1,ENSG00000105613,MONDO_0100096,0.0
CHEMBL509032,MATK,ENSG00000007264,MONDO_0100096,0.00994189246290187
CHEMBL509032,MELK,ENSG00000165304,MONDO_0100096,0.0
CHEMBL509032,MERTK,ENSG00000153208,MONDO_0100096,0.017528086735021854
CHEMBL509032,MET,ENSG00000105976,MONDO_0100096,0.009908936638707226
CHEMBL509032,MINK1,ENSG00000141503,MONDO_0100096,0.010583329783179418
CHEMBL509032,MKNK2,ENSG00000099875,MONDO_0100096,0.0
CHEMBL509032,MST1R,ENSG00000164078,MONDO_0100096,0.0
CHEMBL509032,MUSK,ENSG00000030304,MONDO_0100096,0.0035110086195046675
CHEMBL509032,MYLK,ENSG00000065534,MONDO_0100096,0.0
CHEMBL509032,MYO3A,ENSG00000095777,MONDO_0100096,0.0
CHEMBL509032,MYO3B,ENSG00000071909,MONDO_0100096,0.18336020018686805
CHEMBL509032,NEK2,ENSG00000117650,MONDO_0100096,0.0036957985468470188
CHEMBL509032,NEK3,ENSG00000136098,MONDO_0100096,0.0014783194187388072
CHEMBL509032,NEK6,ENSG00000119408,MONDO_0100096,0.0
CHEMBL509032,NEK7,ENSG00000151414,MONDO_0100096,0.0
CHEMBL509032,NEK9,ENSG00000119638,MONDO_0100096,0.014120000760476228
CHEMBL509032,NIM1K,ENSG00000177453,MONDO_0100096,0.0
CHEMBL509032,NTRK1,ENSG00000198400,MONDO_0100096,0.016169627888165575
CHEMBL509032,NTRK2,ENSG00000148053,MONDO_0100096,0.0036957985468470188
CHEMBL509032,NUAK1,ENSG00000074590,MONDO_0100096,0.0
CHEMBL509032,NUAK2,ENSG00000163545,MONDO_0100096,0.0
CHEMBL509032,OXSR1,ENSG00000172939,MONDO_0100096,0.0
CHEMBL509032,PAK1,ENSG00000149269,MONDO_0100096,0.014555605102832408
CHEMBL509032,PAK2,ENSG00000180370,MONDO_0100096,0.0036957985468470188
CHEMBL509032,PAK3,ENSG00000077264,MONDO_0100096,0.006282857529639931
CHEMBL509032,PAK4,ENSG00000130669,MONDO_0100096,0.0
CHEMBL509032,PAK5,ENSG00000101349,MONDO_0100096,0.0
CHEMBL509032,PAK6,ENSG00000137843,MONDO_0100096,0.018453071814053135
CHEMBL509032,PDGFRA,ENSG00000134853,MONDO_0100096,0.2923222658949872
CHEMBL509032,PDGFRB,ENSG00000113721,MONDO_0100096,0.38158772592212314
CHEMBL509032,PHKG1,ENSG00000164776,MONDO_0100096,0.0
CHEMBL509032,PHKG2,ENSG00000156873,MONDO_0100096,0.0
CHEMBL509032,PI4KB,ENSG00000143393,MONDO_0100096,0.0
CHEMBL509032,PIP4K2C,ENSG00000166908,MONDO_0100096,0.0
CHEMBL509032,PIP5K1A,ENSG00000143398,MONDO_0100096,0.0036957985468470188
CHEMBL509032,PKN1,ENSG00000123143,MONDO_0100096,0.0022174791281082107
CHEMBL509032,PKN2,ENSG00000065243,MONDO_0100096,0.0073915970936940375
CHEMBL509032,PLK1,ENSG00000166851,MONDO_0100096,0.00475074370983035
CHEMBL509032,PLK2,ENSG00000145632,MONDO_0100096,0.0
CHEMBL509032,PLK3,ENSG00000173846,MONDO_0100096,0.006652437384324632
CHEMBL509032,PLK4,ENSG00000142731,MONDO_0100096,0.0
CHEMBL509032,PRKAA1,ENSG00000132356,MONDO_0100096,0.026518738801579976
CHEMBL509032,PRKAA2,ENSG00000162409,MONDO_0100096,0.026393852348756186
CHEMBL509032,PRKACA,ENSG00000072062,MONDO_0100096,0.009837465677353151
CHEMBL509032,PRKACB,ENSG00000142875,MONDO_0100096,0.0036957985468470188
CHEMBL509032,PRKCD,ENSG00000163932,MONDO_0100096,0.0018478992734235094
CHEMBL509032,PRKCE,ENSG00000171132,MONDO_0100096,0.00406537840153172
CHEMBL509032,PRKCQ,ENSG00000065675,MONDO_0100096,0.008818585977059966
CHEMBL509032,PRKD1,ENSG00000184304,MONDO_0100096,0.0
CHEMBL509032,PRKD2,ENSG00000105287,MONDO_0100096,0.002771848910135263
CHEMBL509032,PRKD3,ENSG00000115825,MONDO_0100096,0.06827616839179584
CHEMBL509032,PRKG1,ENSG00000185532,MONDO_0100096,0.010120623766584963
CHEMBL509032,PRKG2,ENSG00000138669,MONDO_0100096,0.021338302340886708
CHEMBL509032,PRKX,ENSG00000183943,MONDO_0100096,0.0
CHEMBL509032,PRP4K,ENSG00000112739,MONDO_0100096,0.0021045519502878854
CHEMBL509032,PTK2,ENSG00000169398,MONDO_0100096,0.0036957985468470188
CHEMBL509032,PTK2B,ENSG00000120899,MONDO_0100096,0.008384945614229918
CHEMBL509032,PTK6,ENSG00000101213,MONDO_0100096,0.0014783194187388072
CHEMBL509032,RET,ENSG00000165731,MONDO_0100096,0.0018478992734235094
CHEMBL509032,RIOK3,ENSG00000101782,MONDO_0100096,0.08143861618331491
CHEMBL509032,RIPK2,ENSG00000104312,MONDO_0100096,0.0036957985468470188
CHEMBL509032,RIPK4,ENSG00000183421,MONDO_0100096,0.005274030922611614
CHEMBL509032,ROCK1,ENSG00000067900,MONDO_0100096,0.01648940861243909
CHEMBL509032,ROCK2,ENSG00000134318,MONDO_0100096,0.007761176948378739
CHEMBL509032,ROS1,ENSG00000047936,MONDO_0100096,0.00406537840153172
CHEMBL509032,RPS6KA1,ENSG00000117676,MONDO_0100096,0.005523165606121377
CHEMBL509032,RPS6KA2,ENSG00000071242,MONDO_0100096,0.0
CHEMBL509032,RPS6KA3,ENSG00000177189,MONDO_0100096,0.0036957985468470188
CHEMBL509032,RPS6KA4,ENSG00000162302,MONDO_0100096,0.0
CHEMBL509032,RPS6KA6,ENSG00000072133,MONDO_0100096,0.0
CHEMBL509032,RPS6KB1,ENSG00000108443,MONDO_0100096,0.18603237110060272
CHEMBL509032,SBK1,ENSG00000188322,MONDO_0100096,0.0
CHEMBL509032,SBK3,ENSG00000231274,MONDO_0100096,0.0
CHEMBL509032,SIK1,ENSG00000142178,MONDO_0100096,0.00487640086042315
CHEMBL509032,SIK2,ENSG00000170145,MONDO_0100096,0.0
CHEMBL509032,SIK3,ENSG00000160584,MONDO_0100096,0.0
CHEMBL509032,SLK,ENSG00000065613,MONDO_0100096,0.0
CHEMBL509032,SNRK,ENSG00000163788,MONDO_0100096,0.0
CHEMBL509032,SRC,ENSG00000197122,MONDO_0100096,0.08572024915762179
CHEMBL509032,SRMS,ENSG00000125508,MONDO_0100096,0.07391597093694036
CHEMBL509032,SRPK1,ENSG00000096063,MONDO_0100096,0.3716998057956015
CHEMBL509032,SRPK3,ENSG00000184343,MONDO_0100096,0.0036957985468470188
CHEMBL509032,STK10,ENSG00000072786,MONDO_0100096,0.0
CHEMBL509032,STK16,ENSG00000115661,MONDO_0100096,0.0
CHEMBL509032,STK17A,ENSG00000164543,MONDO_0100096,0.0
CHEMBL509032,STK17B,ENSG00000081320,MONDO_0100096,0.0
CHEMBL509032,STK24,ENSG00000102572,MONDO_0100096,0.0
CHEMBL509032,STK25,ENSG00000115694,MONDO_0100096,0.002771848910135263
CHEMBL509032,STK26,ENSG00000134602,MONDO_0100096,0.013120084841306914
CHEMBL509032,STK3,ENSG00000104375,MONDO_0100096,0.009609076221802246
CHEMBL509032,STK32A,ENSG00000169302,MONDO_0100096,0.0
CHEMBL509032,STK32B,ENSG00000152953,MONDO_0100096,0.031646585873740266
CHEMBL509032,STK32C,ENSG00000165752,MONDO_0100096,0.0051741179655858255
CHEMBL509032,STK33,ENSG00000130413,MONDO_0100096,0.0
CHEMBL509032,STK35,ENSG00000125834,MONDO_0100096,0.0
CHEMBL509032,STK36,ENSG00000163482,MONDO_0100096,0.0
CHEMBL509032,STK38,ENSG00000112079,MONDO_0100096,0.0
CHEMBL509032,STK38L,ENSG00000211455,MONDO_0100096,0.0
CHEMBL509032,STK39,ENSG00000198648,MONDO_0100096,0.017185463242838636
CHEMBL509032,STK4,ENSG00000101109,MONDO_0100096,0.00997865607648695
CHEMBL509032,SYK,ENSG00000165025,MONDO_0100096,0.10731643018816948
CHEMBL509032,TAOK1,ENSG00000160551,MONDO_0100096,0.0036957985468470188
CHEMBL509032,TAOK2,ENSG00000149930,MONDO_0100096,0.0
CHEMBL509032,TAOK3,ENSG00000135090,MONDO_0100096,0.0
CHEMBL509032,TBK1,ENSG00000183735,MONDO_0100096,0.5096358701735614
CHEMBL509032,TEC,ENSG00000135605,MONDO_0100096,0.0
CHEMBL509032,TEK,ENSG00000120156,MONDO_0100096,0.08134592182920333
CHEMBL509032,TGFBR1,ENSG00000106799,MONDO_0100096,0.39198887990678877
CHEMBL509032,TGFBR2,ENSG00000163513,MONDO_0100096,0.008726191013388791
CHEMBL509032,TIE1,ENSG00000066056,MONDO_0100096,0.0014783194187388072
CHEMBL509032,TNIK,ENSG00000154310,MONDO_0100096,0.0
CHEMBL509032,TNK1,ENSG00000174292,MONDO_0100096,0.0
CHEMBL509032,TNK2,ENSG00000061938,MONDO_0100096,0.0
CHEMBL509032,TNNI3K,ENSG00000116783,MONDO_0100096,0.0
CHEMBL509032,TSSK1B,ENSG00000212122,MONDO_0100096,0.0
CHEMBL509032,TTK,ENSG00000112742,MONDO_0100096,0.00813075680306344
CHEMBL509032,TXK,ENSG00000074966,MONDO_0100096,0.0
CHEMBL509032,TYK2,ENSG00000105397,MONDO_0100096,0.6208347132969878
CHEMBL509032,TYRO3,ENSG00000092445,MONDO_0100096,0.0022174791281082107
CHEMBL509032,ULK1,ENSG00000177169,MONDO_0100096,0.0073915970936940375
CHEMBL509032,ULK2,ENSG00000083290,MONDO_0100096,0.0
CHEMBL509032,ULK3,ENSG00000140474,MONDO_0100096,0.1774119179765592
CHEMBL509032,WEE1,ENSG00000166483,MONDO_0100096,0.009284692781176364
CHEMBL509032,YES1,ENSG00000176105,MONDO_0100096,0.07728838711093827
CHEMBL509032,ZAP70,ENSG00000115085,MONDO_0100096,0.04173069864744012
CHEMBL2419706,TNKS,ENSG00000173273,MONDO_0100096,0.0014783194187388072
CHEMBL2419706,TNKS2,ENSG00000107854,MONDO_0100096,0.0
CHEMBL3609372,PAK1,ENSG00000149269,MONDO_0100096,0.014555605102832408
CHEMBL3609372,PAK2,ENSG00000180370,MONDO_0100096,0.0036957985468470188
CHEMBL1627056,,,MONDO_0100096,
CHEMBL3586462,NAMPT,ENSG00000105835,MONDO_0100096,0.04714302096202124
CHEMBL757,SERPINA6,ENSG00000170099,MONDO_0100096,0.007706237903019292
CHEMBL757,SHBG,ENSG00000129214,MONDO_0100096,0.0471876858257965
CHEMBL1200946,AR,ENSG00000169083,MONDO_0100096,0.4069456596579756
CHEMBL1200946,MAPT,ENSG00000186868,MONDO_0100096,0.251784082244882
CHEMBL451532,CYP19A1,ENSG00000137869,MONDO_0100096,0.2794401188483931
CHEMBL1159645,,,MONDO_0100096,
CHEMBL1162,NR3C1,ENSG00000113580,MONDO_0100096,0.4316453156305799
CHEMBL1162,PGR,ENSG00000082175,MONDO_0100096,0.08650399627078231
CHEMBL1162,SHBG,ENSG00000129214,MONDO_0100096,0.0471876858257965
CHEMBL4303507,,,MONDO_0100096,
CHEMBL1234916,,,MONDO_0100096,
CHEMBL3581764,,,MONDO_0100096,
CHEMBL407874,CYP2C19,ENSG00000165841,MONDO_0100096,0.005036003441118158
CHEMBL407874,CYP2D6,ENSG00000100197,MONDO_0100096,0.02481273474568292
CHEMBL407874,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL407874,MGMT,ENSG00000170430,MONDO_0100096,0.010533025858514003
CHEMBL3187798,HDAC6,ENSG00000094631,MONDO_0100096,0.004381163855145648
CHEMBL1464276,,,MONDO_0100096,
CHEMBL560993,PTGDR2,ENSG00000183134,MONDO_0100096,0.0787854589942772
CHEMBL4297185,AR,ENSG00000169083,MONDO_0100096,0.4069456596579756
CHEMBL598952,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL598952,TDP1,ENSG00000042088,MONDO_0100096,0.0
CHEMBL3770173,BRD1,ENSG00000100425,MONDO_0100096,0.0
CHEMBL3770173,BRD4,ENSG00000141867,MONDO_0100096,0.07798606203309102
CHEMBL3770173,BRPF1,ENSG00000156983,MONDO_0100096,0.0
CHEMBL3770173,BRPF3,ENSG00000096070,MONDO_0100096,0.0
CHEMBL4289507,HDAC6,ENSG00000094631,MONDO_0100096,0.004381163855145648
CHEMBL4289507,KDM1A,ENSG00000004487,MONDO_0100096,0.021066051717028005
CHEMBL3798846,WDR5,ENSG00000196363,MONDO_0100096,0.0
CHEMBL250711,CYP2C9,ENSG00000138109,MONDO_0100096,0.05199224696521605
CHEMBL250711,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL250711,MAPT,ENSG00000186868,MONDO_0100096,0.251784082244882
CHEMBL1316265,CYP2D6,ENSG00000100197,MONDO_0100096,0.02481273474568292
CHEMBL1316265,CYP3A4,ENSG00000160868,MONDO_0100096,0.41483777211690587
CHEMBL3115681,ABL1,ENSG00000097007,MONDO_0100096,0.3770658612121069
CHEMBL3115681,CSF1R,ENSG00000182578,MONDO_0100096,0.06036469528182137
CHEMBL3115681,FGFR1,ENSG00000077782,MONDO_0100096,0.27899828439052443
CHEMBL3115681,FLT3,ENSG00000122025,MONDO_0100096,0.07609794615375957
CHEMBL3115681,FYN,ENSG00000010810,MONDO_0100096,0.07779750459125646
CHEMBL3115681,NUAK1,ENSG00000074590,MONDO_0100096,0.0
CHEMBL3115681,PDGFRB,ENSG00000113721,MONDO_0100096,0.38158772592212314
CHEMBL3115681,PIK3CD,ENSG00000171608,MONDO_0100096,0.11750956623869542
CHEMBL3115681,RET,ENSG00000165731,MONDO_0100096,0.0018478992734235094
CHEMBL4297310,CLPP,ENSG00000125656,MONDO_0100096,0.0
CHEMBL4071161,BLK,ENSG00000136573,MONDO_0100096,0.3208680814559462
CHEMBL4071161,BMX,ENSG00000102010,MONDO_0100096,0.37765199899662044
CHEMBL4071161,BTK,ENSG00000010671,MONDO_0100096,0.32101339349999153
CHEMBL4071161,ERBB2,ENSG00000141736,MONDO_0100096,0.029106266144025412
