rank,chembl_id,composite_final,direct_antiviral_score,focus_protein_score,focus_pathway_score,focus_moa_score,focus_protein_hits,focus_pathways,focus_moas,veroE6_relevant,mechanistic_rationale,compound_name,is_CPE_hit,Concentration CPE (nM),Inhibition of cytopathicity (%),in_prior,in_cpe,prior_norm,cpe_norm,composite_rerank_score,rerank
1737.0,CHEMBL2105747,0.0097968894763592,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tozadenant,False,8.33,8.03,True,True,0.0028386154005844,0.1326730251895329,0.06775582029505864,782
729.0,CHEMBL3991932,0.0562996481433419,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pexmetinib,False,833.33,5.81,True,True,0.0163126315401253,0.1191000244558572,0.06770632799799126,783
2844.0,CHEMBL1192114,9.8576186740776e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,"7,8,9,10-tetrahydroazepino[2,1-b]quinazolin-12(6H)-one",False,833.33,8.45,True,True,2.8562114790464e-05,0.1352408901932013,0.06763472615399588,784
400.0,CHEMBL456237,0.1216059300974051,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,LXR-623,False,100.0,2.69,True,True,0.0352349045898575,0.1000244558571778,0.06762968022351765,785
416.0,CHEMBL16687,0.1144289329011379,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CGS-15943,False,1.0,3.02,True,True,0.0331553940655797,0.1020420640743458,0.06759872906996275,786
3100.0,CHEMBL1200490,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cetrorelix,False,10000.0,8.43,True,True,0.0,0.1351186109073123,0.06755930545365615,787
559.0,CHEMBL1200908,0.0790543832405226,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,halobetasol-propionate,False,10000.0,4.68,True,True,0.0229057386318143,0.1121912448031303,0.06754849171747229,788
3979.0,CHEMBL2219662,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,antimony-potassium,False,10000.0,8.42,True,True,0.0,0.1350574712643678,0.0675287356321839,789
1336.0,CHEMBL1630575,0.0248210365618397,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,caspofungin,False,10000.0,7.23,True,True,0.0071918109123236,0.127781853753974,0.0674868323331488,790
1336.0,CHEMBL1630575,0.0248210365618397,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,caspofungin,False,10000.0,7.23,True,True,0.0071918109123236,0.127781853753974,0.0674868323331488,790
4524.0,CHEMBL4303163,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CBiPES,False,10000.0,8.38,True,True,0.0,0.1348129126925899,0.06740645634629495,792
5131.0,CHEMBL9116,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,caracemide,False,10000.0,8.36,True,True,0.0,0.1346906334067009,0.06734531670335045,793
783.0,CHEMBL1200848,0.0531053510984329,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,17-hydroxyprogesterone-caproate,False,10000.0,5.84,True,True,0.0153870948371135,0.1192834433846906,0.06733526911090205,794
4040.0,CHEMBL2442630,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,P7C3,False,10000.0,8.34,True,True,0.0,0.1345683541208119,0.06728417706040594,795
401.0,CHEMBL333826,0.1213485015772883,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dequalinium,False,8.33,2.58,True,True,0.0351603155518249,0.0993519197847884,0.06725611766830665,796
2024.0,CHEMBL256147,0.0027003693927506,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,targinine,False,100.0,8.19,True,True,0.0007824228459477,0.1336512594766446,0.06721684116129616,797
877.0,CHEMBL153,0.0477932724475806,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,trolox,False,833.33,6.02,True,True,0.0138479381176453,0.1203839569576913,0.06711594753766831,798
1862.0,CHEMBL2364605,0.0045359615357832,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cebranopadol,False,10000.0,8.07,True,True,0.0013142794254241,0.1329175837613108,0.06711593159336744,799
1037.0,CHEMBL127516,0.0367956196516161,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,butamben,False,833.33,6.53,True,True,0.0106614056297329,0.1235020787478601,0.06708174218879649,800
576.0,CHEMBL270995,0.0763611254501268,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,brivanib-alaninate,False,8.33,4.65,True,True,0.0221253763484579,0.1120078258742969,0.0670666011113774,801
1990.0,CHEMBL2105395,0.0030535652608115,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ospemifene,False,10000.0,8.11,True,True,0.000884760147284,0.1331621423330888,0.0670234512401864,802
1939.0,CHEMBL1174,0.0033961859423378,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,eptifibatide,False,8.33,8.08,True,True,0.0009840333242946,0.1329787234042553,0.06698137836427494,803
3325.0,CHEMBL132663,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cinflumide,False,10000.0,8.23,True,True,0.0,0.1338958180484226,0.0669479090242113,804
3935.0,CHEMBL2134545,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,BAG-956,False,8.33,8.23,True,True,0.0,0.1338958180484226,0.0669479090242113,804
1520.0,CHEMBL319244,0.015255592323117,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,caffeic-acid-phenethyl-ester,False,10000.0,7.5,True,True,0.004420255982058,0.1294326241134752,0.0669264400477666,806
546.0,CHEMBL193,0.079978206849276,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,nifedipine,False,10000.0,4.43,True,True,0.0231734133799636,0.1106627537295182,0.0669180835547409,807
3788.0,CHEMBL2043025,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,TMC647055,False,10000.0,8.22,True,True,0.0,0.1338346784054781,0.06691733920273905,808
835.0,CHEMBL12131,0.049507593793599,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,closantel,False,10000.0,5.87,True,True,0.0143446568962027,0.1194668623135241,0.0669057596048634,809
2602.0,CHEMBL3609372,0.0004106565821177,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,NVS-PAK1-1,False,833.33,8.12,True,True,0.0001189863477753,0.1332232819760332,0.06667113416190425,810
827.0,CHEMBL36327,0.0498546157857101,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,epicatechin-gallate-(-),False,100.0,5.77,True,True,0.0144452053379836,0.1188554658840792,0.0666503356110314,811
2594.0,CHEMBL430405,0.0004192421476579,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,A922500,False,100.0,8.11,True,True,0.0001214739861858,0.1331621423330888,0.0666418081596373,812
2594.0,CHEMBL430405,0.0004192421476579,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,A922500,False,100.0,8.11,True,True,0.0001214739861858,0.1331621423330888,0.0666418081596373,812
3718.0,CHEMBL1874750,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cinepazide,False,100.0,8.11,True,True,0.0,0.1331621423330888,0.0665810711665444,814
3746.0,CHEMBL19231,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,AEG3482,False,1.0,8.11,True,True,0.0,0.1331621423330888,0.0665810711665444,814
756.0,CHEMBL1172,0.0554078657910775,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,desloratadine,False,1.0,5.47,True,True,0.0160542406370518,0.1170212765957447,0.06653775861639825,816
995.0,CHEMBL60889,0.0388565047958434,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,mosapride,False,10000.0,6.25,True,True,0.0112585400899466,0.1217901687454145,0.06652435441768055,817
1816.0,CHEMBL1614725,0.0057846321651334,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,TAK-285,False,8.33,7.81,True,True,0.0016760774927886,0.1313279530447542,0.0665020152687714,818
744.0,CHEMBL1683,0.0561138910319753,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,hydrocortisone-butyrate,False,833.33,5.42,True,True,0.0162588090489799,0.1167155783810222,0.06648719371500104,819
848.0,CHEMBL395110,0.0490733833571626,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,mepazine,False,10000.0,5.75,True,True,0.0142188458992595,0.1187331865981903,0.0664760162487249,820
2803.0,CHEMBL4297322,0.0001182655534991,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PRX-08066,False,8.33,8.07,True,True,3.426704183315485e-05,0.1329175837613108,0.06647592540157198,821
4981.0,CHEMBL562308,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,AZ-10606120,False,8.33,8.07,True,True,0.0,0.1329175837613108,0.0664587918806554,822
2773.0,CHEMBL3590674,0.0001478319418738,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ABT-639,False,833.33,8.06,True,True,4.283380229142183e-05,0.1328564441183663,0.06644963896032886,823
398.0,CHEMBL289277,0.1229256822947043,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,emodin,False,10000.0,2.24,True,True,0.0356172982997436,0.0972731719246759,0.06644523511220975,824
4683.0,CHEMBL4303598,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,BAY-W-9798,False,10000.0,8.02,True,True,0.0,0.1326118855465884,0.0663059427732942,825
421.0,CHEMBL567,0.1123556755304723,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,perphenazine,False,10000.0,2.67,True,True,0.0325546747948409,0.0999021765712888,0.06622842568306485,826
3271.0,CHEMBL1257065,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,MG-624,False,10000.0,7.99,True,True,0.0,0.1324284666177549,0.06621423330887745,827
1922.0,CHEMBL849,0.0036638007530126,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,triclosan,False,10000.0,7.81,True,True,0.0010615738053666,0.1313279530447542,0.0661947634250604,828
691.0,CHEMBL1509,0.0610258284288477,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,drospirenone,False,10000.0,5.09,True,True,0.0176820262012316,0.1146979701638542,0.0661899981825429,829
371.0,CHEMBL3286830,0.1367502579379576,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PF-06463922,False,10000.0,1.5,True,True,0.0396229220665708,0.092748838346784,0.0661858802066774,830
371.0,CHEMBL3286830,0.1367502579379576,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PF-06463922,False,10000.0,1.5,True,True,0.0396229220665708,0.092748838346784,0.0661858802066774,830
2415.0,CHEMBL4303296,0.0008283531875493,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,RN-1,False,100.0,7.94,True,True,0.0002400125183584,0.1321227684030325,0.06618139046069545,832
499.0,CHEMBL19611,0.0904480333126768,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ilomastat,False,1.0,3.69,True,True,0.0262070099834747,0.1061384201516263,0.0661727150675505,833
3175.0,CHEMBL121305,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,delta-tocotrienol,False,833.33,7.95,True,True,0.0,0.132183908045977,0.0660919540229885,834
545.0,CHEMBL1584,0.0799851311770677,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,piperacetazine,False,1.0,4.15,True,True,0.0231754196803874,0.1089508437270726,0.06606313170373,835
2583.0,CHEMBL2037226,0.0004469720947877,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,GNF-5837,False,833.33,7.91,True,True,0.0001295086440402,0.131939349474199,0.0660344290591196,836
655.0,CHEMBL126075,0.0656423228738083,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dilazep,False,10000.0,4.8,True,True,0.0190196397631484,0.1129249205184641,0.06597228014080625,837
468.0,CHEMBL225157,0.0991842924719913,0.0633091228544625,0.0,0.4220608190297504,0.0,,ER-Phagosome pathway,,False,Relevant pathways: ER-Phagosome pathway,resatorvid,False,100.0,3.21,True,True,0.0287383113575455,0.103203717290291,0.06597101432391825,838
4432.0,CHEMBL3985592,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CNX-2006,False,100.0,7.9,True,True,0.0,0.1318782098312546,0.0659391049156273,839
362.0,CHEMBL14376,0.1455930341379024,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,iloperidone,False,100.0,0.99,True,True,0.0421850863908349,0.0896307165566153,0.0659079014737251,840
1225.0,CHEMBL814,0.0334664593149868,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,fluvoxamine,False,1.0,6.3,True,True,0.0096967927466974,0.1220958669601369,0.06589632985341715,841
517.0,CHEMBL2103761,0.0853706020008897,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,barnidipine,False,833.33,3.84,True,True,0.0247358415323221,0.1070555147957936,0.06589567816405785,842
581.0,CHEMBL513147,0.0757909128073467,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,LDN193189,False,8.33,4.28,True,True,0.0219601591748531,0.1097456590853509,0.065852909130102,843
1231.0,CHEMBL690,0.0331484473682353,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PRAVASTATIN SODIUM,False,833.33,6.3,True,True,0.0096046498668785,0.1220958669601369,0.0658502584135077,844
2620.0,CHEMBL3188267,0.0003963574655482,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,INC-280,False,10000.0,7.85,True,True,0.0001148432273893,0.1315725116165322,0.06584367742196075,845
482.0,CHEMBL289480,0.0943756919222857,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,rilmenidine,False,8.33,3.39,True,True,0.0273450357052487,0.1043042308632917,0.0658246332842702,846
610.0,CHEMBL1316,0.0716652230993926,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,carprofen,False,833.33,4.46,True,True,0.0207647546159579,0.1108461726583516,0.06580546363715475,847
4578.0,CHEMBL4303324,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,WY-16922,False,8.33,7.85,True,True,0.0,0.1315725116165322,0.0657862558082661,848
737.0,CHEMBL1201109,0.0561138910319753,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,desonide,False,100.0,5.19,True,True,0.0162588090489799,0.1153093665932991,0.0657840878211395,849
528.0,CHEMBL28218,0.0829320081326955,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bromperidol,False,1.0,3.91,True,True,0.0240292672541564,0.107483492296405,0.0657563797752807,850
3015.0,CHEMBL1093743,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,"trans-10,cis-12-conjugated-linoleic-acid",False,10000.0,7.84,True,True,0.0,0.1315113719735876,0.0657556859867938,851
1112.0,CHEMBL1443163,0.0348957128088477,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,o-3M3FBS,False,8.33,6.17,True,True,0.0101109140847815,0.1213010516018586,0.06570598284332005,852
1079.0,CHEMBL22373,0.0355984135571846,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CI-976,False,8.33,6.1,True,True,0.0103145192362987,0.1208730741012472,0.06559379666877295,853
853.0,CHEMBL250711,0.0486126060742184,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,OLDA,False,833.33,5.47,True,True,0.0140853372489107,0.1170212765957447,0.06555330692232769,854
396.0,CHEMBL150315,0.1233439771180569,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ZM-306416,False,1.0,1.92,True,True,0.0357384978019344,0.0953167033504524,0.0655276005761934,855
2300.0,CHEMBL256835,0.0012831356341425,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SB-239063,False,10000.0,7.7,True,True,0.0003717841852666,0.1306554169723649,0.06551360057881575,856
4255.0,CHEMBL3215298,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,abamectin,False,10000.0,7.76,True,True,0.0,0.1310222548300318,0.0655111274150159,857
2612.0,CHEMBL295467,0.0003991103208482,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,nisoxetine,False,833.33,7.73,True,True,0.0001156408578483,0.1308388359011983,0.0654772383795233,858
4922.0,CHEMBL526744,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,nisin,False,10000.0,7.73,True,True,0.0,0.1308388359011983,0.06541941795059915,859
3280.0,CHEMBL1271047,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ZK-93426,False,10000.0,7.71,True,True,0.0,0.1307165566153093,0.06535827830765464,860
3458.0,CHEMBL1474985,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PD-198306,False,100.0,7.71,True,True,0.0,0.1307165566153093,0.06535827830765464,860
4373.0,CHEMBL3707255,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,epomediol,False,1.0,7.71,True,True,0.0,0.1307165566153093,0.06535827830765464,860
551.0,CHEMBL1765740,0.0794134863655051,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,GSK2334470,False,8.33,3.93,True,True,0.0230097875407495,0.1076057715822939,0.0653077795615217,863
2192.0,CHEMBL1738990,0.0017355320449305,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,levopropoxyphene,False,1.0,7.6,True,True,0.0005028645064166,0.13004402054292,0.0652734425246683,864
419.0,CHEMBL279785,0.112617847840002,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,marimastat,False,8.33,2.33,True,True,0.0326306383297194,0.0978234287111763,0.06522703352044786,865
1954.0,CHEMBL236593,0.0033184732775246,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,telcagepant,False,100.0,7.5,True,True,0.0009615163440131,0.1294326241134752,0.06519707022874414,866
708.0,CHEMBL1334465,0.0581681709061929,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SB-408124,False,10000.0,4.9,True,True,0.0168540296546769,0.113536316947909,0.06519517330129294,867
1117.0,CHEMBL337173,0.0347963043504157,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,NSC-663284,False,833.33,6.0,True,True,0.0100821108220996,0.1202616776718024,0.065171894246951,868
1441.0,CHEMBL1200438,0.0189554258140614,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tioconazole,False,1.0,6.75,True,True,0.0054922701506711,0.1248471508926388,0.06516971052165495,869
487.0,CHEMBL506,0.0929368699207391,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,primaquine,False,10000.0,3.23,True,True,0.0269281419246109,0.10332599657618,0.06512706925039545,870
1229.0,CHEMBL2103847,0.0332598198152363,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tosedostat,False,8.33,6.05,True,True,0.0096369196545515,0.1205673758865248,0.06510214777053815,871
453.0,CHEMBL3125890,0.1030561691893078,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,TAK-632,False,8.33,2.74,True,True,0.029860174465776,0.1003301540719002,0.0650951642688381,872
923.0,CHEMBL1094636,0.0434044942216231,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,niraparib,False,10000.0,5.55,True,True,0.012576304555583,0.1175103937393005,0.06504334914744175,873
998.0,CHEMBL226335,0.038752050242739,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,rutin,False,100.0,5.75,True,True,0.0112282747384982,0.1187331865981903,0.06498073066834424,874
5158.0,CHEMBL99377,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,8-M-PDOT,False,833.33,7.57,True,True,0.0,0.1298606016140866,0.0649303008070433,875
511.0,CHEMBL3990456,0.086943167801377,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PF-477736,False,8.33,3.44,True,True,0.0251914871237588,0.1046099290780142,0.0649007081008865,876
4361.0,CHEMBL3633802,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ETC-159,False,10000.0,7.55,True,True,0.0,0.1297383223281976,0.0648691611640988,877
733.0,CHEMBL1200562,0.0561138910319753,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,hydrocortisone-valerate,False,100.0,4.88,True,True,0.0162588090489799,0.11341403766202,0.06483642335549995,878
454.0,CHEMBL63857,0.1027692458234877,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,phenolphthalein,False,8.33,2.66,True,True,0.0297770393965308,0.0998410369283443,0.06480903816243755,879
556.0,CHEMBL1200545,0.0790543832405226,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,diflorasone-diacetate,False,1.0,3.78,True,True,0.0229057386318143,0.1066886769381267,0.0647972077849705,880
644.0,CHEMBL178,0.0688064932073871,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,daunorubicin,False,833.33,4.26,True,True,0.0199364473540316,0.1096233797994619,0.06477991357674676,881
430.0,CHEMBL511,0.110600340999875,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,mepyramine,False,833.33,2.27,True,True,0.0320460725855627,0.0974565908535094,0.06475133171953605,882
4465.0,CHEMBL410968,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,thiostrepton,False,10000.0,7.51,True,True,0.0,0.1294937637564197,0.06474688187820984,883
677.0,CHEMBL1623,0.0627835634700629,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,meclizine,False,1.0,4.53,True,True,0.0181913239502958,0.111274150158963,0.0647327370546294,884
363.0,CHEMBL623,0.1454867681681632,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,nefazodone,False,833.33,0.6,True,True,0.0421542961875783,0.0872462704817804,0.06470028333467935,885
