chembl_id,drug_name,smiles,in_protein_list,in_pathway_list,in_moa_list,n_targets,n_pathways,n_moas,targets_list,pathway_ids_list,pathway_names_list,moa_list,preferred_name,targets,mechanisms,is_known_aml_drug_in_kg
CHEMBL2105758,AVATROMBOPAG MALEATE,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1.O=C(O)/C=C\C(=O)O,True,True,False,1,1,0,MPL,R-HSA-76009,Platelet Aggregation (Plug Formation,,,,,False
CHEMBL3989691,ELTROMBOPAG OLAMINE,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O.NCCO.NCCO,True,True,False,1,1,0,MPL,R-HSA-76009,Platelet Aggregation (Plug Formation,,,,,False
CHEMBL1201832,ROMIPLOSTIM,,True,True,False,1,1,0,MPL,R-HSA-76009,Platelet Aggregation (Plug Formation,,,,,False
CHEMBL2107831,LUSUTROMBOPAG,CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC,True,True,False,1,1,0,MPL,R-HSA-76009,Platelet Aggregation (Plug Formation,,,,,False
CHEMBL2103883,AVATROMBOPAG,O=C(Nc1nc(-c2cc(Cl)cs2)c(N2CCN(C3CCCCC3)CC2)s1)c1cnc(N2CCC(C(=O)O)CC2)c(Cl)c1,True,True,False,1,1,0,MPL,R-HSA-76009,Platelet Aggregation (Plug Formation,,,,,False
CHEMBL461101,ELTROMBOPAG,CC1=NN(c2ccc(C)c(C)c2)C(=O)/C1=N\Nc1cccc(-c2cccc(C(=O)O)c2)c1O,True,True,False,1,1,0,MPL,R-HSA-76009,Platelet Aggregation (Plug Formation,,,,,False
CHEMBL4297764,HETROMBOPAG OLAMINE,,True,True,False,1,1,0,MPL,R-HSA-76009,Platelet Aggregation (Plug Formation,,,,,False
CHEMBL4594401,RAFUTROMBOPAG,CC1=NN(c2ccc3c(c2)CCCC3)C(=O)/C1=N\Nc1cccc(-c2ccc(C(=O)O)o2)c1O,True,True,False,1,1,0,MPL,R-HSA-76009,Platelet Aggregation (Plug Formation,,,,,False
CHEMBL3301588,TAREXTUMAB,,True,False,False,1,0,0,NOTCH2,,,,,,,False
CHEMBL4650827,REVUMENIB,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C,True,True,False,1,5,0,KMT2A,R-HSA-3214841;R-HSA-8936459;R-HSA-8939236;R-HSA-9616222;R-HSA-9772755,Formation of WDR5-containing histone-modifying complexe;PKMTs methylate histone lysine;RUNX1 regulates genes involved in megakaryocyte differentiation and platelet functio;RUNX1 regulates transcription of genes involved in differentiation of HSC;Transcriptional regulation of granulopoiesi,,,,,False
CHEMBL4650278,REVUMENIB SESQUIFUMARATE,CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C.CCN(C(=O)c1cc(F)ccc1Oc1cncnc1N1CC2(CCN(C[C@H]3CC[C@H](NS(=O)(=O)CC)CC3)CC2)C1)C(C)C.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O.O=C(O)/C=C/C(=O)O,True,True,False,1,5,0,KMT2A,R-HSA-3214841;R-HSA-8936459;R-HSA-8939236;R-HSA-9616222;R-HSA-9772755,Formation of WDR5-containing histone-modifying complexe;PKMTs methylate histone lysine;RUNX1 regulates genes involved in megakaryocyte differentiation and platelet functio;RUNX1 regulates transcription of genes involved in differentiation of HSC;Transcriptional regulation of granulopoiesi,,,,,False
CHEMBL4297879,.ALPHA.1-PROTEINASE INHIBITOR HUMAN,,True,True,False,1,8,0,ELANE,R-HSA-1442490;R-HSA-1474228;R-HSA-1592389;R-HSA-5620971;R-HSA-6798695;R-HSA-6803157;R-HSA-977606;R-HSA-9911233,Activation of Matrix Metalloproteinase;Antimicrobial peptide;Collagen degradatio;Degradation of the extracellular matri;Expression of NOTCH2NL gene;Neutrophil degranulatio;Pyroptosi;Regulation of Complement cascad,,,,,False
CHEMBL76688,SIVELESTAT,CC(C)(C)C(=O)Oc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NCC(=O)O)cc1,True,True,False,1,8,0,ELANE,R-HSA-1442490;R-HSA-1474228;R-HSA-1592389;R-HSA-5620971;R-HSA-6798695;R-HSA-6803157;R-HSA-977606;R-HSA-9911233,Activation of Matrix Metalloproteinase;Antimicrobial peptide;Collagen degradatio;Degradation of the extracellular matri;Expression of NOTCH2NL gene;Neutrophil degranulatio;Pyroptosi;Regulation of Complement cascad,,,,,False
CHEMBL3617964,ALVELESTAT,Cc1c(-c2ccnn2C)cc(C(=O)NCc2ccc(S(C)(=O)=O)cn2)c(=O)n1-c1cccc(C(F)(F)F)c1,True,True,False,1,8,0,ELANE,R-HSA-1442490;R-HSA-1474228;R-HSA-1592389;R-HSA-5620971;R-HSA-6798695;R-HSA-6803157;R-HSA-977606;R-HSA-9911233,Activation of Matrix Metalloproteinase;Antimicrobial peptide;Collagen degradatio;Degradation of the extracellular matri;Expression of NOTCH2NL gene;Neutrophil degranulatio;Pyroptosi;Regulation of Complement cascad,,,,,False
CHEMBL2107856,IMETELSTAT,,True,True,False,1,3,0,TERT,R-HSA-171319;R-HSA-201722;R-HSA-9825895,"Formation of the beta-catenin:TCF transactivating comple;Regulation of MITF-M-dependent genes involved in DNA replication, damage repair and senescenc;Telomere Extension By Telomeras",,,,,False
CHEMBL2108702,IMETELSTAT SODIUM,,True,True,False,1,3,0,TERT,R-HSA-171319;R-HSA-201722;R-HSA-9825895,"Formation of the beta-catenin:TCF transactivating comple;Regulation of MITF-M-dependent genes involved in DNA replication, damage repair and senescenc;Telomere Extension By Telomeras",,,,,False
CHEMBL1743018,FICLATUZUMAB,,True,True,False,1,18,0,HGF,R-HSA-114608;R-HSA-1257604;R-HSA-1266695;R-HSA-2219530;R-HSA-5673001;R-HSA-6785807;R-HSA-6806942;R-HSA-6807004;R-HSA-6811558;R-HSA-8851805;R-HSA-8851907;R-HSA-8865999;R-HSA-8874081;R-HSA-8875513;R-HSA-8875555;R-HSA-8875656;R-HSA-8875791;R-HSA-9734091,"Constitutive Signaling by Aberrant PI3K in Cance;Drug-mediated inhibition of MET activatio;Interleukin-4 and Interleukin-13 signalin;Interleukin-7 signalin;MET Receptor Activatio;MET activates PI3K/AKT signalin;MET activates PTK2 signalin;MET activates PTPN1;MET activates RAP1 and RAC;MET activates RAS signalin;MET activates STAT;MET interacts with TNS protein;MET receptor recyclin;Negative regulation of MET activit;PI5P, PP2A and IER3 Regulate PI3K/AKT Signalin;PIP3 activates AKT signalin;Platelet degranulatio;RAF/MAP kinase cascad",,,,,False
CHEMBL1743063,RILOTUMUMAB,,True,True,False,1,18,0,HGF,R-HSA-114608;R-HSA-1257604;R-HSA-1266695;R-HSA-2219530;R-HSA-5673001;R-HSA-6785807;R-HSA-6806942;R-HSA-6807004;R-HSA-6811558;R-HSA-8851805;R-HSA-8851907;R-HSA-8865999;R-HSA-8874081;R-HSA-8875513;R-HSA-8875555;R-HSA-8875656;R-HSA-8875791;R-HSA-9734091,"Constitutive Signaling by Aberrant PI3K in Cance;Drug-mediated inhibition of MET activatio;Interleukin-4 and Interleukin-13 signalin;Interleukin-7 signalin;MET Receptor Activatio;MET activates PI3K/AKT signalin;MET activates PTK2 signalin;MET activates PTPN1;MET activates RAP1 and RAC;MET activates RAS signalin;MET activates STAT;MET interacts with TNS protein;MET receptor recyclin;Negative regulation of MET activit;PI5P, PP2A and IER3 Regulate PI3K/AKT Signalin;PIP3 activates AKT signalin;Platelet degranulatio;RAF/MAP kinase cascad",,,,,False
CHEMBL4594260,TAZEMETOSTAT HYDROBROMIDE,Br.CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,True,True,False,1,8,0,EZH2,R-HSA-212300;R-HSA-2559580;R-HSA-3214841;R-HSA-5617472;R-HSA-6807070;R-HSA-8953750;R-HSA-9609690;R-HSA-9710421,Activation of anterior HOX genes in hindbrain development during early embryogenesi;Defective pyroptosi;HCMV Early Event;Oxidative Stress Induced Senescenc;PKMTs methylate histone lysine;PRC2 methylates histones and DN;Regulation of PTEN gene transcriptio;Transcriptional Regulation by E2F,,,,,False
CHEMBL3414621,TAZEMETOSTAT,CCN(c1cc(-c2ccc(CN3CCOCC3)cc2)cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)C1CCOCC1,True,True,False,1,8,0,EZH2,R-HSA-212300;R-HSA-2559580;R-HSA-3214841;R-HSA-5617472;R-HSA-6807070;R-HSA-8953750;R-HSA-9609690;R-HSA-9710421,Activation of anterior HOX genes in hindbrain development during early embryogenesi;Defective pyroptosi;HCMV Early Event;Oxidative Stress Induced Senescenc;PKMTs methylate histone lysine;PRC2 methylates histones and DN;Regulation of PTEN gene transcriptio;Transcriptional Regulation by E2F,,,,,False
CHEMBL3287735,GSK2816126,CC[C@H](C)n1cc(C)c2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(-c3ccc(N4CCNCC4)nc3)cc21,True,True,False,1,8,0,EZH2,R-HSA-212300;R-HSA-2559580;R-HSA-3214841;R-HSA-5617472;R-HSA-6807070;R-HSA-8953750;R-HSA-9609690;R-HSA-9710421,Activation of anterior HOX genes in hindbrain development during early embryogenesi;Defective pyroptosi;HCMV Early Event;Oxidative Stress Induced Senescenc;PKMTs methylate histone lysine;PRC2 methylates histones and DN;Regulation of PTEN gene transcriptio;Transcriptional Regulation by E2F,,,,,False
CHEMBL4303187,SETANAXIB,CN(C)c1cccc(-c2c3c(=O)n(-c4ccccc4Cl)[nH]c3cc(=O)n2C)c1,True,True,False,1,3,0,NOX4,R-HSA-3299685;R-HSA-9702518;R-HSA-9703465,Detoxification of Reactive Oxygen Specie;STAT5 activation downstream of FLT3 ITD mutant;Signaling by FLT3 fusion protein,,,,,False
CHEMBL3545068,COPANLISIB HYDROCHLORIDE,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21.Cl.Cl,True,True,False,1,57,0,PIK3CA,R-HSA-109704;R-HSA-112399;R-HSA-114604;R-HSA-1236382;R-HSA-1250342;R-HSA-1257604;R-HSA-1433557;R-HSA-1660499;R-HSA-166520;R-HSA-180292;R-HSA-1839117;R-HSA-186763;R-HSA-1963642;R-HSA-198203;R-HSA-202424;R-HSA-2029485;R-HSA-210993;R-HSA-2219530;R-HSA-2424491;R-HSA-2730905;R-HSA-373753;R-HSA-389357;R-HSA-418597;R-HSA-4420097;R-HSA-512988;R-HSA-5357905;R-HSA-5637810;R-HSA-5654695;R-HSA-5654736;R-HSA-5654738;R-HSA-5654741;R-HSA-5654743;R-HSA-5673001;R-HSA-6811558;R-HSA-8851907;R-HSA-8853659;R-HSA-9009391;R-HSA-9012852;R-HSA-9013149;R-HSA-9013404;R-HSA-9027276;R-HSA-9028335;R-HSA-912526;R-HSA-9603381;R-HSA-9607240;R-HSA-9664565;R-HSA-9665348;R-HSA-9670439;R-HSA-9673767;R-HSA-9673770;R-HSA-9680350;R-HSA-9703465;R-HSA-9703648;R-HSA-9725370;R-HSA-9842663;R-HSA-9856530;R-HSA-9927354,"Activated NTRK2 signals through PI3;Activated NTRK3 signals through PI3;CD28 dependent PI3K/Akt signalin;Co-stimulation by ICO;Constitutive Signaling by Aberrant PI3K in Cance;Constitutive Signaling by EGFRvII;Constitutive Signaling by Ligand-Responsive EGFR Cancer Variant;DAP12 signalin;Downstream TCR signalin;Downstream signal transductio;Erythropoietin activates Phosphoinositide-3-kinase (PI3K;Extra-nuclear estrogen signalin;FLT3 Signalin;G alpha (q) signalling event;GAB1 signalosom;GPVI-mediated activation cascad;High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cell;IRS-mediated signallin;Interleukin receptor SHC signalin;Interleukin-3, Interleukin-5 and GM-CSF signalin;MET activates PI3K/AKT signalin;Nephrin family interaction;PI-3K cascade:FGFR;PI3K Cascad;PI3K events in ERBB2 signalin;PI3K events in ERBB4 signalin;PI3K/AKT activatio;PI5P, PP2A and IER3 Regulate PI3K/AKT Signalin;PIP3 activates AKT signalin;RAC1 GTPase cycl;RAC2 GTPase cycl;RAF/MAP kinase cascad;RET signalin;Regulation of signaling by CB;Role of LAT2/NTAL/LAB on calcium mobilizatio;Role of phospholipids in phagocytosi;Signaling by AL;Signaling by ALK fusions and activated point mutant;Signaling by CSF1 (M-CSF) in myeloid cell;Signaling by ERBB2 ECD mutant;Signaling by ERBB2 KD Mutant;Signaling by FGFR1 in diseas;Signaling by FGFR2 in diseas;Signaling by FGFR3 in diseas;Signaling by FGFR4 in diseas;Signaling by FLT3 ITD and TKD mutant;Signaling by FLT3 fusion protein;Signaling by LT;Signaling by LTK in cance;Signaling by PDGFRA extracellular domain mutant;Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutant;Signaling by SCF-KI;Signaling by cytosolic FGFR1 fusion mutant;Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutant;Synthesis of PIPs at the plasma membran;Tie2 Signalin;VEGFA-VEGFR2 Pathwa",,,,,False
CHEMBL2396661,ALPELISIB,Cc1nc(NC(=O)N2CCC[C@H]2C(N)=O)sc1-c1ccnc(C(C)(C)C(F)(F)F)c1,True,True,False,1,57,0,PIK3CA,R-HSA-109704;R-HSA-112399;R-HSA-114604;R-HSA-1236382;R-HSA-1250342;R-HSA-1257604;R-HSA-1433557;R-HSA-1660499;R-HSA-166520;R-HSA-180292;R-HSA-1839117;R-HSA-186763;R-HSA-1963642;R-HSA-198203;R-HSA-202424;R-HSA-2029485;R-HSA-210993;R-HSA-2219530;R-HSA-2424491;R-HSA-2730905;R-HSA-373753;R-HSA-389357;R-HSA-418597;R-HSA-4420097;R-HSA-512988;R-HSA-5357905;R-HSA-5637810;R-HSA-5654695;R-HSA-5654736;R-HSA-5654738;R-HSA-5654741;R-HSA-5654743;R-HSA-5673001;R-HSA-6811558;R-HSA-8851907;R-HSA-8853659;R-HSA-9009391;R-HSA-9012852;R-HSA-9013149;R-HSA-9013404;R-HSA-9027276;R-HSA-9028335;R-HSA-912526;R-HSA-9603381;R-HSA-9607240;R-HSA-9664565;R-HSA-9665348;R-HSA-9670439;R-HSA-9673767;R-HSA-9673770;R-HSA-9680350;R-HSA-9703465;R-HSA-9703648;R-HSA-9725370;R-HSA-9842663;R-HSA-9856530;R-HSA-9927354,"Activated NTRK2 signals through PI3;Activated NTRK3 signals through PI3;CD28 dependent PI3K/Akt signalin;Co-stimulation by ICO;Constitutive Signaling by Aberrant PI3K in Cance;Constitutive Signaling by EGFRvII;Constitutive Signaling by Ligand-Responsive EGFR Cancer Variant;DAP12 signalin;Downstream TCR signalin;Downstream signal transductio;Erythropoietin activates Phosphoinositide-3-kinase (PI3K;Extra-nuclear estrogen signalin;FLT3 Signalin;G alpha (q) signalling event;GAB1 signalosom;GPVI-mediated activation cascad;High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cell;IRS-mediated signallin;Interleukin receptor SHC signalin;Interleukin-3, Interleukin-5 and GM-CSF signalin;MET activates PI3K/AKT signalin;Nephrin family interaction;PI-3K cascade:FGFR;PI3K Cascad;PI3K events in ERBB2 signalin;PI3K events in ERBB4 signalin;PI3K/AKT activatio;PI5P, PP2A and IER3 Regulate PI3K/AKT Signalin;PIP3 activates AKT signalin;RAC1 GTPase cycl;RAC2 GTPase cycl;RAF/MAP kinase cascad;RET signalin;Regulation of signaling by CB;Role of LAT2/NTAL/LAB on calcium mobilizatio;Role of phospholipids in phagocytosi;Signaling by AL;Signaling by ALK fusions and activated point mutant;Signaling by CSF1 (M-CSF) in myeloid cell;Signaling by ERBB2 ECD mutant;Signaling by ERBB2 KD Mutant;Signaling by FGFR1 in diseas;Signaling by FGFR2 in diseas;Signaling by FGFR3 in diseas;Signaling by FGFR4 in diseas;Signaling by FLT3 ITD and TKD mutant;Signaling by FLT3 fusion protein;Signaling by LT;Signaling by LTK in cance;Signaling by PDGFRA extracellular domain mutant;Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutant;Signaling by SCF-KI;Signaling by cytosolic FGFR1 fusion mutant;Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutant;Synthesis of PIPs at the plasma membran;Tie2 Signalin;VEGFA-VEGFR2 Pathwa",,,,,False
CHEMBL3218576,COPANLISIB,COc1c(OCCCN2CCOCC2)ccc2c1N=C(NC(=O)c1cnc(N)nc1)N1CCN=C21,True,True,False,1,57,0,PIK3CA,R-HSA-109704;R-HSA-112399;R-HSA-114604;R-HSA-1236382;R-HSA-1250342;R-HSA-1257604;R-HSA-1433557;R-HSA-1660499;R-HSA-166520;R-HSA-180292;R-HSA-1839117;R-HSA-186763;R-HSA-1963642;R-HSA-198203;R-HSA-202424;R-HSA-2029485;R-HSA-210993;R-HSA-2219530;R-HSA-2424491;R-HSA-2730905;R-HSA-373753;R-HSA-389357;R-HSA-418597;R-HSA-4420097;R-HSA-512988;R-HSA-5357905;R-HSA-5637810;R-HSA-5654695;R-HSA-5654736;R-HSA-5654738;R-HSA-5654741;R-HSA-5654743;R-HSA-5673001;R-HSA-6811558;R-HSA-8851907;R-HSA-8853659;R-HSA-9009391;R-HSA-9012852;R-HSA-9013149;R-HSA-9013404;R-HSA-9027276;R-HSA-9028335;R-HSA-912526;R-HSA-9603381;R-HSA-9607240;R-HSA-9664565;R-HSA-9665348;R-HSA-9670439;R-HSA-9673767;R-HSA-9673770;R-HSA-9680350;R-HSA-9703465;R-HSA-9703648;R-HSA-9725370;R-HSA-9842663;R-HSA-9856530;R-HSA-9927354,"Activated NTRK2 signals through PI3;Activated NTRK3 signals through PI3;CD28 dependent PI3K/Akt signalin;Co-stimulation by ICO;Constitutive Signaling by Aberrant PI3K in Cance;Constitutive Signaling by EGFRvII;Constitutive Signaling by Ligand-Responsive EGFR Cancer Variant;DAP12 signalin;Downstream TCR signalin;Downstream signal transductio;Erythropoietin activates Phosphoinositide-3-kinase (PI3K;Extra-nuclear estrogen signalin;FLT3 Signalin;G alpha (q) signalling event;GAB1 signalosom;GPVI-mediated activation cascad;High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cell;IRS-mediated signallin;Interleukin receptor SHC signalin;Interleukin-3, Interleukin-5 and GM-CSF signalin;MET activates PI3K/AKT signalin;Nephrin family interaction;PI-3K cascade:FGFR;PI3K Cascad;PI3K events in ERBB2 signalin;PI3K events in ERBB4 signalin;PI3K/AKT activatio;PI5P, PP2A and IER3 Regulate PI3K/AKT Signalin;PIP3 activates AKT signalin;RAC1 GTPase cycl;RAC2 GTPase cycl;RAF/MAP kinase cascad;RET signalin;Regulation of signaling by CB;Role of LAT2/NTAL/LAB on calcium mobilizatio;Role of phospholipids in phagocytosi;Signaling by AL;Signaling by ALK fusions and activated point mutant;Signaling by CSF1 (M-CSF) in myeloid cell;Signaling by ERBB2 ECD mutant;Signaling by ERBB2 KD Mutant;Signaling by FGFR1 in diseas;Signaling by FGFR2 in diseas;Signaling by FGFR3 in diseas;Signaling by FGFR4 in diseas;Signaling by FLT3 ITD and TKD mutant;Signaling by FLT3 fusion protein;Signaling by LT;Signaling by LTK in cance;Signaling by PDGFRA extracellular domain mutant;Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutant;Signaling by SCF-KI;Signaling by cytosolic FGFR1 fusion mutant;Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutant;Synthesis of PIPs at the plasma membran;Tie2 Signalin;VEGFA-VEGFR2 Pathwa",,,,,False
CHEMBL1879463,DACTOLISIB,Cn1c(=O)n(-c2ccc(C(C)(C)C#N)cc2)c2c3cc(-c4cnc5ccccc5c4)ccc3ncc21,True,True,False,1,57,0,PIK3CA,R-HSA-109704;R-HSA-112399;R-HSA-114604;R-HSA-1236382;R-HSA-1250342;R-HSA-1257604;R-HSA-1433557;R-HSA-1660499;R-HSA-166520;R-HSA-180292;R-HSA-1839117;R-HSA-186763;R-HSA-1963642;R-HSA-198203;R-HSA-202424;R-HSA-2029485;R-HSA-210993;R-HSA-2219530;R-HSA-2424491;R-HSA-2730905;R-HSA-373753;R-HSA-389357;R-HSA-418597;R-HSA-4420097;R-HSA-512988;R-HSA-5357905;R-HSA-5637810;R-HSA-5654695;R-HSA-5654736;R-HSA-5654738;R-HSA-5654741;R-HSA-5654743;R-HSA-5673001;R-HSA-6811558;R-HSA-8851907;R-HSA-8853659;R-HSA-9009391;R-HSA-9012852;R-HSA-9013149;R-HSA-9013404;R-HSA-9027276;R-HSA-9028335;R-HSA-912526;R-HSA-9603381;R-HSA-9607240;R-HSA-9664565;R-HSA-9665348;R-HSA-9670439;R-HSA-9673767;R-HSA-9673770;R-HSA-9680350;R-HSA-9703465;R-HSA-9703648;R-HSA-9725370;R-HSA-9842663;R-HSA-9856530;R-HSA-9927354,"Activated NTRK2 signals through PI3;Activated NTRK3 signals through PI3;CD28 dependent PI3K/Akt signalin;Co-stimulation by ICO;Constitutive Signaling by Aberrant PI3K in Cance;Constitutive Signaling by EGFRvII;Constitutive Signaling by Ligand-Responsive EGFR Cancer Variant;DAP12 signalin;Downstream TCR signalin;Downstream signal transductio;Erythropoietin activates Phosphoinositide-3-kinase (PI3K;Extra-nuclear estrogen signalin;FLT3 Signalin;G alpha (q) signalling event;GAB1 signalosom;GPVI-mediated activation cascad;High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cell;IRS-mediated signallin;Interleukin receptor SHC signalin;Interleukin-3, Interleukin-5 and GM-CSF signalin;MET activates PI3K/AKT signalin;Nephrin family interaction;PI-3K cascade:FGFR;PI3K Cascad;PI3K events in ERBB2 signalin;PI3K events in ERBB4 signalin;PI3K/AKT activatio;PI5P, PP2A and IER3 Regulate PI3K/AKT Signalin;PIP3 activates AKT signalin;RAC1 GTPase cycl;RAC2 GTPase cycl;RAF/MAP kinase cascad;RET signalin;Regulation of signaling by CB;Role of LAT2/NTAL/LAB on calcium mobilizatio;Role of phospholipids in phagocytosi;Signaling by AL;Signaling by ALK fusions and activated point mutant;Signaling by CSF1 (M-CSF) in myeloid cell;Signaling by ERBB2 ECD mutant;Signaling by ERBB2 KD Mutant;Signaling by FGFR1 in diseas;Signaling by FGFR2 in diseas;Signaling by FGFR3 in diseas;Signaling by FGFR4 in diseas;Signaling by FLT3 ITD and TKD mutant;Signaling by FLT3 fusion protein;Signaling by LT;Signaling by LTK in cance;Signaling by PDGFRA extracellular domain mutant;Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutant;Signaling by SCF-KI;Signaling by cytosolic FGFR1 fusion mutant;Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutant;Synthesis of PIPs at the plasma membran;Tie2 Signalin;VEGFA-VEGFR2 Pathwa",,,,,False
CHEMBL2017974,BUPARLISIB,Nc1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,True,True,False,1,57,0,PIK3CA,R-HSA-109704;R-HSA-112399;R-HSA-114604;R-HSA-1236382;R-HSA-1250342;R-HSA-1257604;R-HSA-1433557;R-HSA-1660499;R-HSA-166520;R-HSA-180292;R-HSA-1839117;R-HSA-186763;R-HSA-1963642;R-HSA-198203;R-HSA-202424;R-HSA-2029485;R-HSA-210993;R-HSA-2219530;R-HSA-2424491;R-HSA-2730905;R-HSA-373753;R-HSA-389357;R-HSA-418597;R-HSA-4420097;R-HSA-512988;R-HSA-5357905;R-HSA-5637810;R-HSA-5654695;R-HSA-5654736;R-HSA-5654738;R-HSA-5654741;R-HSA-5654743;R-HSA-5673001;R-HSA-6811558;R-HSA-8851907;R-HSA-8853659;R-HSA-9009391;R-HSA-9012852;R-HSA-9013149;R-HSA-9013404;R-HSA-9027276;R-HSA-9028335;R-HSA-912526;R-HSA-9603381;R-HSA-9607240;R-HSA-9664565;R-HSA-9665348;R-HSA-9670439;R-HSA-9673767;R-HSA-9673770;R-HSA-9680350;R-HSA-9703465;R-HSA-9703648;R-HSA-9725370;R-HSA-9842663;R-HSA-9856530;R-HSA-9927354,"Activated NTRK2 signals through PI3;Activated NTRK3 signals through PI3;CD28 dependent PI3K/Akt signalin;Co-stimulation by ICO;Constitutive Signaling by Aberrant PI3K in Cance;Constitutive Signaling by EGFRvII;Constitutive Signaling by Ligand-Responsive EGFR Cancer Variant;DAP12 signalin;Downstream TCR signalin;Downstream signal transductio;Erythropoietin activates Phosphoinositide-3-kinase (PI3K;Extra-nuclear estrogen signalin;FLT3 Signalin;G alpha (q) signalling event;GAB1 signalosom;GPVI-mediated activation cascad;High laminar flow shear stress activates signaling by PIEZO1 and PECAM1:CDH5:KDR in endothelial cell;IRS-mediated signallin;Interleukin receptor SHC signalin;Interleukin-3, Interleukin-5 and GM-CSF signalin;MET activates PI3K/AKT signalin;Nephrin family interaction;PI-3K cascade:FGFR;PI3K Cascad;PI3K events in ERBB2 signalin;PI3K events in ERBB4 signalin;PI3K/AKT activatio;PI5P, PP2A and IER3 Regulate PI3K/AKT Signalin;PIP3 activates AKT signalin;RAC1 GTPase cycl;RAC2 GTPase cycl;RAF/MAP kinase cascad;RET signalin;Regulation of signaling by CB;Role of LAT2/NTAL/LAB on calcium mobilizatio;Role of phospholipids in phagocytosi;Signaling by AL;Signaling by ALK fusions and activated point mutant;Signaling by CSF1 (M-CSF) in myeloid cell;Signaling by ERBB2 ECD mutant;Signaling by ERBB2 KD Mutant;Signaling by FGFR1 in diseas;Signaling by FGFR2 in diseas;Signaling by FGFR3 in diseas;Signaling by FGFR4 in diseas;Signaling by FLT3 ITD and TKD mutant;Signaling by FLT3 fusion protein;Signaling by LT;Signaling by LTK in cance;Signaling by PDGFRA extracellular domain mutant;Signaling by PDGFRA transmembrane, juxtamembrane and kinase domain mutant;Signaling by SCF-KI;Signaling by cytosolic FGFR1 fusion mutant;Signaling by phosphorylated juxtamembrane, extracellular and kinase domain KIT mutant;Synthesis of PIPs at the plasma membran;Tie2 Signalin;VEGFA-VEGFR2 Pathwa",,,,,False
