type,batch_id_1,batch_id_2,conc_1,conc_2,name_1,name_2,score,target_1,moa_1,target_2,moa_2,targets_1_set,targets_2_set,moa_1_set,moa_2_set,target_overlap,target_union,complementarity,drugA,drugB,pair_key,score_z,pubmed_pair_count,ctgov_pair_count_approx,novelty_score,composite_score
combo,BJ1895650,BJ1898707,10.0,0.83,BAY-11-7082,Golvatinib (E7050),19.684283,RELA,NFkB pathway inhibitor,ABL1;ABL2;BCR;DDR1;DDR2;EPHA2;EPHA5;EPHA7;EPHB2;EPHB4;ERN2;FLT3;KDR;LCK;MAP3K20;MET;MST1R;NTRK1;PDGFRB;PTK2B;PTK6;RET;RIPK2;RIPK3;STK24;TESK1,VEGFR inhibitor,{'RELA'},"{'RIPK3', 'DDR1', 'MET', 'BCR', 'MST1R', 'MAP3K20', 'FLT3', 'ERN2', 'STK24', 'PTK6', 'EPHB2', 'EPHA7', 'NTRK1', 'RET', 'EPHB4', 'EPHA5', 'DDR2', 'KDR', 'TESK1', 'LCK', 'RIPK2', 'PTK2B', 'ABL2', 'PDGFRB', 'ABL1', 'EPHA2'}",{'nfkb pathway inhibitor'},{'vegfr inhibitor'},0,27,1.0,BAY-11-7082,Golvatinib (E7050),bay-11-7082||golvatinib (e7050),1.9566422027233807,0.0,0.0,1.0,1.5739853216340285
combo,BJ1896256,BJ1896473,3.33,0.33,SB-772077B,ML-298,19.315029,AKT1;ROCK1;ROCK2;RPS6KA1;RPS6KA5,rho associated kinase inhibitor,PLD2,phospholipase inhibitor,"{'AKT1', 'RPS6KA5', 'ROCK2', 'RPS6KA1', 'ROCK1'}",{'PLD2'},{'rho associated kinase inhibitor'},{'phospholipase inhibitor'},0,6,1.0,SB-772077B,ML-298,ml-298||sb-772077b,1.893632591188061,0.0,0.0,1.0,1.5361795547128363
combo,BJ1898276,BJ1898589,10.0,0.17,Thiazovivin,DCC-2036 (Rebastinib),18.551612,,rho associated kinase inhibitor,ABL1;ABL2;BCR;CDK16;CDK17;CDK2;CSK;DDR1;DDR2;EIF2AK1;FES;FGR;FLT3;HCK;KDR;LCK;LIMK1;LRRK2;LYN;MAP3K20;MAP4K1;MAPK10;MAPK15;MAPK9;MET;MST1R;NTRK1;SRC;TEK;TESK2;TNK1;YES1,Bcr-Abl kinase inhibitor | TIE tyrosine kinase inhibitor | VEGFR inhibitor,set(),"{'DDR1', 'MET', 'BCR', 'EIF2AK1', 'FES', 'MST1R', 'TNK1', 'MAP3K20', 'FLT3', 'MAPK15', 'TEK', 'LIMK1', 'CSK', 'YES1', 'CDK17', 'MAPK10', 'TESK2', 'MAP4K1', 'NTRK1', 'CDK16', 'FGR', 'DDR2', 'LYN', 'CDK2', 'MAPK9', 'KDR', 'LCK', 'HCK', 'LRRK2', 'ABL2', 'ABL1', 'SRC'}",{'rho associated kinase inhibitor'},"{'vegfr inhibitor', 'bcr-abl kinase inhibitor', 'tie tyrosine kinase inhibitor'}",0,32,1.0,Thiazovivin,DCC-2036 (Rebastinib),dcc-2036 (rebastinib)||thiazovivin,1.7633628890062052,0.0,0.0,1.0,1.458017733403723
combo,BJ1894810,BJ1898276,0.83,10.0,THIORIDAZINE HYDROCHLORIDE,Thiazovivin,18.551471,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CHRNA7;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR2C;HTR6;HTR7;KCNH2;MALT1;OPRK1;SIGMAR1;SLC6A4,dopamine receptor antagonist,,rho associated kinase inhibitor,"{'CHRM3', 'HTR2C', 'OPRK1', 'HTR2B', 'SIGMAR1', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'DRD1', 'HRH2', 'CHRM4', 'DRD4', 'KCNH2', 'DRD3', 'HTR6', 'CHRNA7', 'CHRM1', 'HTR1A', 'SLC6A4', 'CHRM5', 'MALT1', 'CHRM2', 'DRD2', 'HRH1', 'DRD5', 'ADRA2B', 'HTR2A', 'ADRA1A', 'HTR7'}",set(),{'dopamine receptor antagonist'},{'rho associated kinase inhibitor'},0,29,1.0,THIORIDAZINE HYDROCHLORIDE,Thiazovivin,thiazovivin||thioridazine hydrochloride,1.763338828724593,0.0,0.0,1.0,1.4580032972347556
combo,BJ1895296,BJ1897297,3.33,10.0,SIMVASTATIN,Lomitapide,19.502686,CYP2C8;CYP3A4;CYP3A5;HMGCR;ITGB2;NR1H4;NR1I3,HMGCR inhibitor,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,"{'NR1H4', 'CYP3A4', 'NR1I3', 'HMGCR', 'CYP2C8', 'CYP3A5', 'ITGB2'}","{'KCNH2', 'MTR', 'MTTP', 'CYP2C19', 'CYP2C8', 'SLC6A3', 'CYP2B6'}",{'hmgcr inhibitor'},{'microsomal trigylceride transfer protein inhibitor'},1,13,0.9230769230769232,SIMVASTATIN,Lomitapide,lomitapide||simvastatin,1.9256544370499435,5.0,0.0,0.3581970477838151,1.4116474564021135
combo,BJ1895494,BJ1897297,3.33,10.0,PENFLURIDOL,Lomitapide,19.078568,ADRA1D;ADRA2B;ADRA2C;ADRB3;CACNA1G;DRD1;DRD2;DRD3;DRD4;DRD5;HRH1;HRH2;HTR1A;HTR2A;HTR2B;HTR2C;HTR5A;HTR6;OPRK1;OPRM1,T-type calcium channel blocker,CYP2B6;CYP2C19;CYP2C8;KCNH2;MTR;MTTP;SLC6A3,microsomal trigylceride transfer protein inhibitor,"{'HTR2C', 'HTR5A', 'OPRK1', 'HTR2B', 'OPRM1', 'ADRA2C', 'ADRA1D', 'DRD1', 'HRH2', 'DRD4', 'DRD3', 'HTR6', 'ADRB3', 'HTR1A', 'CACNA1G', 'DRD2', 'HRH1', 'DRD5', 'ADRA2B', 'HTR2A'}","{'KCNH2', 'MTR', 'MTTP', 'CYP2C19', 'CYP2C8', 'SLC6A3', 'CYP2B6'}",{'t-type calcium channel blocker'},{'microsomal trigylceride transfer protein inhibitor'},0,27,1.0,PENFLURIDOL,Lomitapide,lomitapide||penfluridol,1.853282816363,2.0,0.0,0.4765053580405044,1.4072707614259008
combo,BJ1896003,BJ1896570,0.83,10.0,Revaprazan Hydrochloride,NVP-ADW742,17.115943,ATP4A,potassium-competitive acid antagonist,IGF1R,insulin growth factor receptor inhibitor,{'ATP4A'},{'IGF1R'},{'potassium-competitive acid antagonist'},{'insulin growth factor receptor inhibitor'},0,2,1.0,Revaprazan Hydrochloride,NVP-ADW742,nvp-adw742||revaprazan hydrochloride,1.5183799071473754,0.0,0.0,1.0,1.3110279442884252
combo,BJ1898434,BJ1898588,3.33,10.0,SGI-1776 free base,NPS-2143 (SB262470),17.102916,ACVR1;FLT3;HASPIN;IRAK3;KCNH2;PIM1;PIM2;PIM3;PRKAG2;YES1,Pim kinase inhibitor,ADRB2;CASR;KCNH2;PTH;SLC6A2;SLC6A3;SLC6A4,calcium receptor antagonist,"{'YES1', 'PIM2', 'HASPIN', 'KCNH2', 'IRAK3', 'PIM1', 'PIM3', 'FLT3', 'ACVR1', 'PRKAG2'}","{'KCNH2', 'PTH', 'ADRB2', 'CASR', 'SLC6A2', 'SLC6A3', 'SLC6A4'}",{'pim kinase inhibitor'},{'calcium receptor antagonist'},1,16,0.9375,SGI-1776 free base,NPS-2143 (SB262470),nps-2143 (sb262470)||sgi-1776 free base,1.516156976022809,0.0,0.0,1.0,1.2971941856136855
combo,BJ1896497,BJ1898398,3.33,10.0,pyrintegrin,Dronedarone HCl (Multaq),16.833529,,integrin signaling activator,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;ADRB1;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CACNB1;CACNB2;CACNB3;CACNB4;DRD3;KCNA5;KCNH2;KCNK2;PGR;SCN1A;SLC22A2;SLC22A8;SLCO1B3,adrenergic receptor antagonist,set(),"{'CACNA1F', 'SLCO1B3', 'ADRA1B', 'ADRA1A', 'KCNA5', 'KCNK2', 'CACNA1S', 'CACNA1C', 'CACNB2', 'ADRA2C', 'CACNA1D', 'ADRA1D', 'ADRA2A', 'ADRB1', 'SLC22A2', 'KCNH2', 'DRD3', 'CACNB3', 'SLC22A8', 'SCN1A', 'CACNB4', 'PGR', 'ADRA2B', 'CACNB1'}",{'integrin signaling activator'},{'adrenergic receptor antagonist'},0,24,1.0,pyrintegrin,Dronedarone HCl (Multaq),dronedarone hcl (multaq)||pyrintegrin,1.4701886988405302,0.0,0.0,1.0,1.282113219304318
combo,BJ1895862,BJ1898163,10.0,10.0,SNAP-5089,MK-2206 dihydrochloride,16.393496,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CACNA1C;CACNA1D,adrenergic receptor antagonist,AKT1;AKT2;AKT3,AKT inhibitor,"{'ADRA1B', 'CACNA1C', 'ADRA2C', 'CACNA1D', 'ADRA1D', 'ADRA2A', 'ADRA2B', 'ADRA1A'}","{'AKT1', 'AKT2', 'AKT3'}",{'adrenergic receptor antagonist'},{'akt inhibitor'},0,11,1.0,SNAP-5089,MK-2206 dihydrochloride,mk-2206 dihydrochloride||snap-5089,1.3951013378567054,0.0,0.0,1.0,1.2370608027140233
combo,BJ1894762,BJ1896483,0.83,10.0,PROCHLORPERAZINE EDISYLATE,AS-1892802,16.367523,ADRA1A;ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM3;CHRM4;CHRM5;CYP1A2;CYP2D6;DRD1;DRD2;DRD3;DRD4;HRH1;HTR2A;HTR2B;HTR2C;HTR6;KCNH2;OPRK1;SIGMAR1;SLC6A2;SLC6A4,dopamine receptor antagonist,ROCK1;ROCK2,rho associated kinase inhibitor,"{'CHRM3', 'HTR2C', 'OPRK1', 'HTR2B', 'SIGMAR1', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'CYP1A2', 'DRD1', 'CHRM4', 'DRD4', 'KCNH2', 'DRD3', 'HTR6', 'CHRM1', 'SLC6A4', 'CHRM5', 'DRD2', 'CYP2D6', 'HRH1', 'SLC6A2', 'ADRA2B', 'HTR2A', 'ADRA1A'}","{'ROCK2', 'ROCK1'}",{'dopamine receptor antagonist'},{'rho associated kinase inhibitor'},0,27,1.0,PROCHLORPERAZINE EDISYLATE,AS-1892802,as-1892802||prochlorperazine edisylate,1.3906692974714778,0.0,0.0,1.0,1.2344015784828866
combo,BJ1894227,BJ1896570,0.83,10.0,3-CPMT,NVP-ADW742,16.352146,DRD4,dopamine reuptake inhibitor,IGF1R,insulin growth factor receptor inhibitor,{'DRD4'},{'IGF1R'},{'dopamine reuptake inhibitor'},{'insulin growth factor receptor inhibitor'},0,2,1.0,3-CPMT,NVP-ADW742,3-cpmt||nvp-adw742,1.388045361653373,0.0,0.0,1.0,1.2328272169920238
combo,BJ1897378,BJ1898903,10.0,10.0,UNC0638,BMS-833923 (XL139),16.269474,EHMT1;EHMT2;KDM1A,histone lysine methyltransferase inhibitor,DHH;IHH;SMO,smoothened receptor antagonist,"{'EHMT1', 'KDM1A', 'EHMT2'}","{'DHH', 'SMO', 'IHH'}",{'histone lysine methyltransferase inhibitor'},{'smoothened receptor antagonist'},0,6,1.0,UNC0638,BMS-833923 (XL139),bms-833923 (xl139)||unc0638,1.3739381871749703,0.0,0.0,1.0,1.2243629123049822
combo,BJ1894509,BJ1898398,3.33,10.0,AMODIAQUINE DIHYDROCHLORIDE,Dronedarone HCl (Multaq),16.311607,CYP2C8;HNMT;KCNH2,histamine receptor agonist,ADRA1A;ADRA1B;ADRA1D;ADRA2A;ADRA2B;ADRA2C;ADRB1;CACNA1C;CACNA1D;CACNA1F;CACNA1S;CACNB1;CACNB2;CACNB3;CACNB4;DRD3;KCNA5;KCNH2;KCNK2;PGR;SCN1A;SLC22A2;SLC22A8;SLCO1B3,adrenergic receptor antagonist,"{'CYP2C8', 'HNMT', 'KCNH2'}","{'CACNA1F', 'SLCO1B3', 'ADRA1B', 'ADRA1A', 'KCNA5', 'KCNK2', 'CACNA1S', 'CACNA1C', 'CACNB2', 'ADRA2C', 'CACNA1D', 'ADRA1D', 'ADRA2A', 'ADRB1', 'SLC22A2', 'KCNH2', 'DRD3', 'CACNB3', 'SLC22A8', 'SCN1A', 'CACNB4', 'PGR', 'ADRA2B', 'CACNB1'}",{'histamine receptor agonist'},{'adrenergic receptor antagonist'},1,26,0.9615384615384616,AMODIAQUINE DIHYDROCHLORIDE,Dronedarone HCl (Multaq),amodiaquine dihydrochloride||dronedarone hcl (multaq),1.3811277747293844,0.0,0.0,1.0,1.220984357145323
combo,BJ1897887,BJ1898163,10.0,10.0,fendiline,MK-2206 dihydrochloride,15.928785,CASR;HTR2B;OPRM1,calcium channel blocker,AKT1;AKT2;AKT3,AKT inhibitor,"{'CASR', 'OPRM1', 'HTR2B'}","{'AKT1', 'AKT2', 'AKT3'}",{'calcium channel blocker'},{'akt inhibitor'},0,6,1.0,fendiline,MK-2206 dihydrochloride,fendiline||mk-2206 dihydrochloride,1.3158029156698374,0.0,0.0,1.0,1.1894817494019023
combo,BJ1895954,BJ1898617,0.83,10.0,pifithrin-mu,WAY-600,15.699509,HSPA1A;TP53,HSP inhibitor,AURKB;MTOR,mTOR inhibitor,"{'TP53', 'HSPA1A'}","{'MTOR', 'AURKB'}",{'hsp inhibitor'},{'mtor inhibitor'},0,4,1.0,pifithrin-mu,WAY-600,pifithrin-mu||way-600,1.2766791913652344,0.0,0.0,1.0,1.1660075148191409
combo,BJ1897378,BJ1898617,0.33,10.0,UNC0638,WAY-600,15.612171,EHMT1;EHMT2;KDM1A,histone lysine methyltransferase inhibitor,AURKB;MTOR,mTOR inhibitor,"{'EHMT1', 'KDM1A', 'EHMT2'}","{'MTOR', 'AURKB'}",{'histone lysine methyltransferase inhibitor'},{'mtor inhibitor'},0,5,1.0,UNC0638,WAY-600,unc0638||way-600,1.2617758092697886,0.0,0.0,1.0,1.1570654855618732
combo,BJ1896483,BJ1898963,10.0,0.17,AS-1892802,EHop-016,15.57174,ROCK1;ROCK2,rho associated kinase inhibitor,RAC1;RAC3,Ras GTPase inhibitor,"{'ROCK2', 'ROCK1'}","{'RAC3', 'RAC1'}",{'rho associated kinase inhibitor'},{'ras gtpase inhibitor'},0,4,1.0,AS-1892802,EHop-016,as-1892802||ehop-016,1.254876651497674,0.0,0.0,1.0,1.1529259908986045
combo,BJ1894368,BJ1895156,10.0,10.0,SB-216641,PERHEXILINE MALEATE,15.537039,HTR1A;HTR1B;HTR1D;HTR2A;HTR2B;HTR2C,serotonin receptor antagonist,CHRM1;CHRM3;CHRM4;CHRM5;CPT1A;CPT2;CYP2D6,carnitine palmitoyltransferase inhibitor,"{'HTR2C', 'HTR1D', 'HTR1A', 'HTR2A', 'HTR2B', 'HTR1B'}","{'CHRM4', 'CHRM5', 'CHRM3', 'CPT1A', 'CYP2D6', 'CHRM1', 'CPT2'}",{'serotonin receptor antagonist'},{'carnitine palmitoyltransferase inhibitor'},0,13,1.0,SB-216641,PERHEXILINE MALEATE,perhexiline maleate||sb-216641,1.2489552626166134,0.0,0.0,1.0,1.149373157569968
combo,BJ1894368,BJ1895608,10.0,10.0,SB-216641,Y-29794 oxalate,15.489985,HTR1A;HTR1B;HTR1D;HTR2A;HTR2B;HTR2C,serotonin receptor antagonist,PREP,prolyl endopeptidase inhibitor,"{'HTR2C', 'HTR1D', 'HTR1A', 'HTR2A', 'HTR2B', 'HTR1B'}",{'PREP'},{'serotonin receptor antagonist'},{'prolyl endopeptidase inhibitor'},0,7,1.0,SB-216641,Y-29794 oxalate,sb-216641||y-29794 oxalate,1.2409259541698994,0.0,0.0,1.0,1.1445555725019396
combo,BJ1896570,BJ1898637,10.0,0.83,NVP-ADW742,AG-1478 (Tyrphostin AG-1478),15.45073,IGF1R,insulin growth factor receptor inhibitor,EGFR;MAPK14;MKNK1,EGFR inhibitor,{'IGF1R'},"{'MKNK1', 'EGFR', 'MAPK14'}",{'insulin growth factor receptor inhibitor'},{'egfr inhibitor'},0,4,1.0,NVP-ADW742,AG-1478 (Tyrphostin AG-1478),ag-1478 (tyrphostin ag-1478)||nvp-adw742,1.234227469384849,0.0,0.0,1.0,1.1405364816309094
combo,BJ1896483,BJ1897713,10.0,0.83,AS-1892802,Lasofoxifene (Tartrate),15.252423,ROCK1;ROCK2,rho associated kinase inhibitor,ESR1;ESR2;HRH3;HTR2B;KCNH2;OPRK1;SLC6A3,selective estrogen receptor modulator (SERM),"{'ROCK2', 'ROCK1'}","{'KCNH2', 'ESR1', 'ESR2', 'OPRK1', 'SLC6A3', 'HRH3', 'HTR2B'}",{'rho associated kinase inhibitor'},{'selective estrogen receptor modulator (serm)'},0,9,1.0,AS-1892802,Lasofoxifene (Tartrate),as-1892802||lasofoxifene (tartrate),1.2003883043799075,0.0,0.0,1.0,1.120232982627945
combo,BJ1896319,BJ1898617,0.33,10.0,JHW-007,WAY-600,15.010669,SLC6A3,dopamine reuptake inhibitor,AURKB;MTOR,mTOR inhibitor,{'SLC6A3'},"{'MTOR', 'AURKB'}",{'dopamine reuptake inhibitor'},{'mtor inhibitor'},0,3,1.0,JHW-007,WAY-600,jhw-007||way-600,1.159135330472761,0.0,0.0,1.0,1.0954811982836563
combo,BJ1897652,BJ1898963,3.33,10.0,Miransertib,EHop-016,14.957563,AKT1;AKT2;AKT3,AKT inhibitor,RAC1;RAC3,Ras GTPase inhibitor,"{'AKT1', 'AKT2', 'AKT3'}","{'RAC3', 'RAC1'}",{'akt inhibitor'},{'ras gtpase inhibitor'},0,5,1.0,Miransertib,EHop-016,ehop-016||miransertib,1.1500733069599631,0.0,0.0,1.0,1.090043984175978
combo,BJ1898239,BJ1898903,3.33,10.0,PD173074,BMS-833923 (XL139),14.901727,FGFR1;FGFR2;FGFR3;FGFR4;FLT1;FLT4;KDR;PDGFRA;PDGFRB,FGFR inhibitor | VEGFR inhibitor,DHH;IHH;SMO,smoothened receptor antagonist,"{'FGFR1', 'KDR', 'FGFR4', 'FLT1', 'PDGFRA', 'FLT4', 'PDGFRB', 'FGFR3', 'FGFR2'}","{'DHH', 'SMO', 'IHH'}","{'fgfr inhibitor', 'vegfr inhibitor'}",{'smoothened receptor antagonist'},0,12,1.0,PD173074,BMS-833923 (XL139),bms-833923 (xl139)||pd173074,1.1405454354414797,0.0,0.0,1.0,1.0843272612648875
combo,BJ1895650,BJ1897693,10.0,0.83,BAY-11-7082,BCX 1470 (methanesulfonate),14.846697,RELA,NFkB pathway inhibitor,C1S;CFD,complement inhibitor | serine protease inhibitor,{'RELA'},"{'CFD', 'C1S'}",{'nfkb pathway inhibitor'},"{'serine protease inhibitor', 'complement inhibitor'}",0,3,1.0,BAY-11-7082,BCX 1470 (methanesulfonate),bay-11-7082||bcx 1470 (methanesulfonate),1.1311551000008653,0.0,0.0,1.0,1.0786930600005191
combo,BJ1895296,BJ1895608,10.0,0.17,SIMVASTATIN,Y-29794 oxalate,14.760788,CYP2C8;CYP3A4;CYP3A5;HMGCR;ITGB2;NR1H4;NR1I3,HMGCR inhibitor,PREP,prolyl endopeptidase inhibitor,"{'NR1H4', 'CYP3A4', 'NR1I3', 'HMGCR', 'CYP2C8', 'CYP3A5', 'ITGB2'}",{'PREP'},{'hmgcr inhibitor'},{'prolyl endopeptidase inhibitor'},0,8,1.0,SIMVASTATIN,Y-29794 oxalate,simvastatin||y-29794 oxalate,1.11649556288715,0.0,0.0,1.0,1.06989733773229
combo,BJ1898404,BJ1898903,3.33,10.0,Bazedoxifene HCl,BMS-833923 (XL139),14.753625,ADRA2C;ESR1;ESR2;HTR2B;PTGS2;SLC6A2,selective estrogen receptor modulator (SERM),DHH;IHH;SMO,smoothened receptor antagonist,"{'ESR1', 'PTGS2', 'ADRA2C', 'ESR2', 'SLC6A2', 'HTR2B'}","{'DHH', 'SMO', 'IHH'}",{'selective estrogen receptor modulator (serm)'},{'smoothened receptor antagonist'},0,9,1.0,Bazedoxifene HCl,BMS-833923 (XL139),bazedoxifene hcl||bms-833923 (xl139),1.1152732664531844,0.0,0.0,1.0,1.0691639598719105
combo,BJ1895675,BJ1898434,3.33,10.0,SR-33805 oxalate,SGI-1776 free base,14.566401,,calcium channel blocker,ACVR1;FLT3;HASPIN;IRAK3;KCNH2;PIM1;PIM2;PIM3;PRKAG2;YES1,Pim kinase inhibitor,set(),"{'YES1', 'PIM2', 'HASPIN', 'KCNH2', 'IRAK3', 'PIM1', 'PIM3', 'FLT3', 'ACVR1', 'PRKAG2'}",{'calcium channel blocker'},{'pim kinase inhibitor'},0,10,1.0,SR-33805 oxalate,SGI-1776 free base,sgi-1776 free base||sr-33805 oxalate,1.0833253078390908,0.0,0.0,1.0,1.0499951847034543
combo,BJ1898404,BJ1898434,3.33,10.0,Bazedoxifene HCl,SGI-1776 free base,14.409397,ADRA2C;ESR1;ESR2;HTR2B;PTGS2;SLC6A2,selective estrogen receptor modulator (SERM),ACVR1;FLT3;HASPIN;IRAK3;KCNH2;PIM1;PIM2;PIM3;PRKAG2;YES1,Pim kinase inhibitor,"{'ESR1', 'PTGS2', 'ADRA2C', 'ESR2', 'SLC6A2', 'HTR2B'}","{'YES1', 'PIM2', 'HASPIN', 'KCNH2', 'IRAK3', 'PIM1', 'PIM3', 'FLT3', 'ACVR1', 'PRKAG2'}",{'selective estrogen receptor modulator (serm)'},{'pim kinase inhibitor'},0,16,1.0,Bazedoxifene HCl,SGI-1776 free base,bazedoxifene hcl||sgi-1776 free base,1.0565340989436114,0.0,0.0,1.0,1.0339204593661668
combo,BJ1894484,BJ1898834,10.0,3.33,GR-127935,Ebastine,14.512147,HTR1A;HTR1B;HTR1D;HTR1E;HTR1F;HTR2A;HTR2B;HTR2C;HTR6;SLC6A4,serotonin receptor antagonist,ADRA1D;ADRA2A;ADRA2B;ADRA2C;CHRM1;CHRM2;CHRM3;CHRM4;CHRM5;CYP2J2;CYP3A4;DRD1;DRD2;DRD3;DRD4;EGFR;FYN;HRH1;HTR1A;HTR2A;HTR2B;HTR2C;KCNH2;MLNR;SLC6A2;SLC6A3;SLC6A4;TACR2,histamine receptor antagonist,"{'HTR2C', 'HTR1E', 'HTR1D', 'HTR1F', 'HTR6', 'HTR1A', 'HTR2A', 'HTR2B', 'SLC6A4', 'HTR1B'}","{'CHRM3', 'CYP2J2', 'HTR2C', 'HTR2B', 'FYN', 'ADRA2C', 'ADRA1D', 'ADRA2A', 'TACR2', 'SLC6A3', 'DRD1', 'MLNR', 'CHRM4', 'DRD4', 'KCNH2', 'DRD3', 'CHRM1', 'HTR1A', 'SLC6A4', 'CHRM5', 'CYP3A4', 'CHRM2', 'DRD2', 'HRH1', 'SLC6A2', 'ADRA2B', 'EGFR', 'HTR2A'}",{'serotonin receptor antagonist'},{'histamine receptor antagonist'},5,33,0.8484848484848485,GR-127935,Ebastine,ebastine||gr-127935,1.0740673892674917,0.0,0.0,1.0,1.0141374032574646
combo,BJ1898588,BJ1898963,10.0,0.17,NPS-2143 (SB262470),EHop-016,14.177558,ADRB2;CASR;KCNH2;PTH;SLC6A2;SLC6A3;SLC6A4,calcium receptor antagonist,RAC1;RAC3,Ras GTPase inhibitor,"{'KCNH2', 'PTH', 'ADRB2', 'CASR', 'SLC6A2', 'SLC6A3', 'SLC6A4'}","{'RAC3', 'RAC1'}",{'calcium receptor antagonist'},{'ras gtpase inhibitor'},0,9,1.0,NPS-2143 (SB262470),EHop-016,ehop-016||nps-2143 (sb262470),1.0169730235626082,0.0,0.0,1.0,1.010183814137565
combo,BJ1895650,BJ1895675,10.0,0.17,BAY-11-7082,SR-33805 oxalate,14.064347,RELA,NFkB pathway inhibitor,,calcium channel blocker,{'RELA'},set(),{'nfkb pathway inhibitor'},{'calcium channel blocker'},0,1,1.0,BAY-11-7082,SR-33805 oxalate,bay-11-7082||sr-33805 oxalate,0.9976546651114472,0.0,0.0,1.0,0.9985927990668682
combo,BJ1897253,BJ1898614,0.83,10.0,Flumatinib (mesylate),NVP-BSK805 2HCl,14.312669,ABL1;BCR;PDGFRB,Bcr-Abl kinase inhibitor,ABL1;JAK1;JAK2;JAK3;TYK2,JAK inhibitor,"{'ABL1', 'BCR', 'PDGFRB'}","{'JAK1', 'TYK2', 'JAK2', 'JAK3', 'ABL1'}",{'bcr-abl kinase inhibitor'},{'jak inhibitor'},1,7,0.8571428571428572,Flumatinib (mesylate),NVP-BSK805 2HCl,flumatinib (mesylate)||nvp-bsk805 2hcl,1.0400284044769612,0.0,0.0,1.0,0.9954456141147484
combo,BJ1895647,BJ1897485,0.33,3.33,tecalcet,Arglabin,13.853382,CASR,calcium-sensing receptor agonist,FNTA;NFKB1,farnesyltransferase inhibitor,{'CASR'},"{'FNTA', 'NFKB1'}",{'calcium-sensing receptor agonist'},{'farnesyltransferase inhibitor'},0,3,1.0,tecalcet,Arglabin,arglabin||tecalcet,0.96165553525084,0.0,0.0,1.0,0.976993321150504
combo,BJ1897577,BJ1898614,0.83,10.0,Salmeterol (xinafoate),NVP-BSK805 2HCl,13.812109,ADRA1A;ADRA1D;ADRB1;ADRB2;ADRB3;CHRM5;HTR7;SLC6A2;SLC6A3;SLC6A4;TMEM97,adrenergic receptor agonist,ABL1;JAK1;JAK2;JAK3;TYK2,JAK inhibitor,"{'CHRM5', 'ADRB2', 'TMEM97', 'ADRA1D', 'SLC6A2', 'ADRB3', 'SLC6A3', 'ADRA1A', 'SLC6A4', 'ADRB1', 'HTR7'}","{'JAK1', 'TYK2', 'JAK2', 'JAK3', 'ABL1'}",{'adrenergic receptor agonist'},{'jak inhibitor'},0,16,1.0,Salmeterol (xinafoate),NVP-BSK805 2HCl,nvp-bsk805 2hcl||salmeterol (xinafoate),0.9546126983502314,0.0,0.0,1.0,0.9727676190101388
combo,BJ1897652,BJ1898918,3.33,10.0,Miransertib,UNC1999,13.604636,AKT1;AKT2;AKT3,AKT inhibitor,EZH1;EZH2;HRH3;TMEM97,histone lysine methyltransferase inhibitor,"{'AKT1', 'AKT2', 'AKT3'}","{'TMEM97', 'EZH1', 'HRH3', 'EZH2'}",{'akt inhibitor'},{'histone lysine methyltransferase inhibitor'},0,7,1.0,Miransertib,UNC1999,miransertib||unc1999,0.9192094444001936,0.0,0.0,1.0,0.951525666640116
combo,BJ1896319,BJ1898849,10.0,10.0,JHW-007,Tenovin-6,13.520665,SLC6A3,dopamine reuptake inhibitor,SIRT1;SIRT2;SIRT3,SIRT inhibitor,{'SLC6A3'},"{'SIRT3', 'SIRT1', 'SIRT2'}",{'dopamine reuptake inhibitor'},{'sirt inhibitor'},0,4,1.0,JHW-007,Tenovin-6,jhw-007||tenovin-6,0.9048806081784264,0.0,0.0,1.0,0.942928364907056
combo,BJ1896220,BJ1896374,0.17,0.17,AMG-548,GNF-5837,13.507576,MAPK11;MAPK12;MAPK13;MAPK14;MAPK9;TNF,MAP kinase inhibitor,KIT;NTRK1;NTRK2;NTRK3;PDGFRB,growth factor receptor inhibitor,"{'MAPK13', 'MAPK14', 'MAPK12', 'TNF', 'MAPK9', 'MAPK11'}","{'NTRK1', 'NTRK2', 'PDGFRB', 'KIT', 'NTRK3'}",{'map kinase inhibitor'},{'growth factor receptor inhibitor'},0,11,1.0,AMG-548,GNF-5837,amg-548||gnf-5837,0.9026470973555628,0.0,0.0,1.0,0.9415882584133376
