compound_identifier_used,chembl_id,direct_antiviral_score,morphology_score,antiviral_score_norm,cp_morphology_norm,integrated_score,integrated_rank,rank
CHEMBL2431120,CHEMBL2431120,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1396,1108.0
CHEMBL249973,CHEMBL249973,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1397,4051.0
CHEMBL260933,CHEMBL260933,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1398,1740.0
CHEMBL261010,CHEMBL261010,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1399,4079.0
CHEMBL267648,CHEMBL267648,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1400,1631.0
CHEMBL284733,CHEMBL284733,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1401,2353.0
CHEMBL286020,CHEMBL286020,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1402,4132.0
CHEMBL290904,CHEMBL290904,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1403,2200.0
CHEMBL297453,CHEMBL297453,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1404,305.0
CHEMBL305195,CHEMBL305195,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1405,858.0
CHEMBL3137301,CHEMBL3137301,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1406,2102.0
CHEMBL314691,CHEMBL314691,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1407,1421.0
CHEMBL3218581,CHEMBL3218581,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1408,1734.0
CHEMBL3222137,CHEMBL3222137,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1409,2385.0
CHEMBL32590,CHEMBL32590,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1410,2900.0
CHEMBL3264610,CHEMBL3264610,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1411,971.0
CHEMBL3356433,CHEMBL3356433,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1412,2547.0
CHEMBL340032,CHEMBL340032,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1413,2053.0
CHEMBL344127,CHEMBL344127,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1414,4317.0
CHEMBL353335,CHEMBL353335,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1415,4340.0
CHEMBL3545369,CHEMBL3545369,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1416,2022.0
CHEMBL361497,CHEMBL361497,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1417,2832.0
CHEMBL3672841,CHEMBL3672841,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1418,2270.0
CHEMBL369225,CHEMBL369225,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1419,4371.0
CHEMBL3901007,CHEMBL3901007,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1420,2686.0
CHEMBL392068,CHEMBL392068,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1421,4422.0
CHEMBL416755,CHEMBL416755,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1422,2523.0
CHEMBL421669,CHEMBL421669,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1423,4482.0
CHEMBL422,CHEMBL422,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1424,316.0
CHEMBL4297275,CHEMBL4297275,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1425,4502.0
CHEMBL430,CHEMBL430,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1426,1518.0
CHEMBL4303356,CHEMBL4303356,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1427,4590.0
CHEMBL4303407,CHEMBL4303407,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1428,4609.0
CHEMBL4303567,CHEMBL4303567,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1429,4672.0
CHEMBL4303593,CHEMBL4303593,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1430,4681.0
CHEMBL4303683,CHEMBL4303683,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1431,4715.0
CHEMBL4303728,CHEMBL4303728,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1432,2065.0
CHEMBL4303729,CHEMBL4303729,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1433,2640.0
CHEMBL431770,CHEMBL431770,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1434,1730.0
CHEMBL45244,CHEMBL45244,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1435,1278.0
CHEMBL461727,CHEMBL461727,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1436,4791.0
CHEMBL462313,CHEMBL462313,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1437,4792.0
CHEMBL485818,CHEMBL485818,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1438,2495.0
CHEMBL496594,CHEMBL496594,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1439,2711.0
CHEMBL505789,CHEMBL505789,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1440,4883.0
CHEMBL508102,CHEMBL508102,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1441,2262.0
CHEMBL517,CHEMBL517,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1442,2903.0
CHEMBL551978,CHEMBL551978,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1443,665.0
CHEMBL571987,CHEMBL571987,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1444,4990.0
CHEMBL573107,CHEMBL573107,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1445,654.0
CHEMBL57895,CHEMBL57895,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1446,5000.0
CHEMBL591665,CHEMBL591665,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1447,5008.0
CHEMBL595583,CHEMBL595583,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1448,2272.0
CHEMBL606201,CHEMBL606201,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1449,1659.0
CHEMBL625,CHEMBL625,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1450,2013.0
CHEMBL63507,CHEMBL63507,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1451,5043.0
CHEMBL70586,CHEMBL70586,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1452,5072.0
CHEMBL73824,CHEMBL73824,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1453,5080.0
CHEMBL750,CHEMBL750,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1454,1556.0
CHEMBL76602,CHEMBL76602,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1455,5088.0
CHEMBL82298,CHEMBL82298,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1456,5104.0
CHEMBL86754,CHEMBL86754,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1457,607.0
CHEMBL975,CHEMBL975,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1458,5149.0
CHEMBL99344,CHEMBL99344,0.0,0.16,0.0,0.452054794520548,0.1808219178082192,1459,5157.0
CHEMBL428647,CHEMBL428647,0.1839526778318788,0.01,0.06740849948596586,0.3493150684931507,0.1801711270888398,1460,108.0
CHEMBL257167,CHEMBL257167,0.1083353398297043,0.07,0.039698920316326075,0.39041095890410965,0.1799837357514395,1461,171.0
CHEMBL2311933,CHEMBL2311933,0.0677359500823289,0.1,0.02482148566752094,0.410958904109589,0.17927645304434817,1462,472.0
CHEMBL1159717,CHEMBL1159717,0.2168684790029854,-0.02,0.07947032317059056,0.3287671232876712,0.17918904321742282,1463,247.0
CHEMBL1346,CHEMBL1346,0.2168684790029854,-0.02,0.07947032317059056,0.3287671232876712,0.17918904321742282,1464,172.0
CHEMBL513389,CHEMBL513389,0.2168684790029854,-0.02,0.07947032317059056,0.3287671232876712,0.17918904321742282,1465,223.0
CHEMBL3301625,CHEMBL3301625,0.2166840406124942,-0.02,0.07940273668423356,0.3287671232876712,0.17914849132560862,1466,216.0
CHEMBL1000,CHEMBL1000,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1467,1325.0
CHEMBL1075,CHEMBL1075,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1468,1155.0
CHEMBL1086580,CHEMBL1086580,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1469,2387.0
CHEMBL1200737,CHEMBL1200737,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1470,3115.0
CHEMBL1201195,CHEMBL1201195,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1471,3130.0
CHEMBL1206440,CHEMBL1206440,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1472,3167.0
CHEMBL1213583,CHEMBL1213583,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1473,825.0
CHEMBL1235119,CHEMBL1235119,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1474,3226.0
CHEMBL1256667,CHEMBL1256667,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1475,3263.0
CHEMBL1274,CHEMBL1274,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1476,587.0
CHEMBL1277001,CHEMBL1277001,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1477,3285.0
CHEMBL1294,CHEMBL1294,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1478,521.0
CHEMBL1337170,CHEMBL1337170,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1479,1887.0
CHEMBL1365675,CHEMBL1365675,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1480,3354.0
CHEMBL1370630,CHEMBL1370630,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1481,1429.0
CHEMBL1380480,CHEMBL1380480,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1482,3372.0
CHEMBL1394135,CHEMBL1394135,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1483,2810.0
CHEMBL1407943,CHEMBL1407943,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1484,896.0
CHEMBL1430530,CHEMBL1430530,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1485,3413.0
CHEMBL144399,CHEMBL144399,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1486,3427.0
CHEMBL1476022,CHEMBL1476022,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1487,602.0
CHEMBL1476463,CHEMBL1476463,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1488,3460.0
CHEMBL1481,CHEMBL1481,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1489,3466.0
CHEMBL160723,CHEMBL160723,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1490,3565.0
CHEMBL1608183,CHEMBL1608183,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1491,3566.0
CHEMBL1619528,CHEMBL1619528,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1492,2205.0
CHEMBL1625728,CHEMBL1625728,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1493,3590.0
CHEMBL1689369,CHEMBL1689369,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1494,3633.0
CHEMBL1736151,CHEMBL1736151,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1495,3670.0
CHEMBL1741134,CHEMBL1741134,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1496,3679.0
CHEMBL1774154,CHEMBL1774154,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1497,2604.0
CHEMBL181276,CHEMBL181276,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1498,3700.0
CHEMBL191083,CHEMBL191083,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1499,1531.0
CHEMBL2043025,CHEMBL2043025,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1500,3788.0
CHEMBL2105796,CHEMBL2105796,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1501,3874.0
CHEMBL2106822,CHEMBL2106822,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1502,1426.0
CHEMBL2108919,CHEMBL2108919,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1503,3916.0
CHEMBL2159122,CHEMBL2159122,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1504,1302.0
CHEMBL2182052,CHEMBL2182052,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1505,3966.0
CHEMBL2216827,CHEMBL2216827,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1506,1958.0
CHEMBL2218913,CHEMBL2218913,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1507,3977.0
CHEMBL2322201,CHEMBL2322201,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1508,4000.0
CHEMBL2333941,CHEMBL2333941,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1509,2782.0
CHEMBL2335154,CHEMBL2335154,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1510,319.0
CHEMBL2363137,CHEMBL2363137,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1511,4015.0
CHEMBL259388,CHEMBL259388,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1512,2516.0
CHEMBL27507,CHEMBL27507,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1513,4106.0
CHEMBL278819,CHEMBL278819,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1514,753.0
CHEMBL289277,CHEMBL289277,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1515,398.0
CHEMBL291157,CHEMBL291157,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1516,4148.0
CHEMBL291278,CHEMBL291278,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1517,4149.0
CHEMBL293762,CHEMBL293762,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1518,4157.0
CHEMBL295433,CHEMBL295433,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1519,4163.0
CHEMBL30,CHEMBL30,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1520,1270.0
CHEMBL313006,CHEMBL313006,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1521,1254.0
CHEMBL318457,CHEMBL318457,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1522,2364.0
CHEMBL3187229,CHEMBL3187229,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1523,4242.0
CHEMBL324842,CHEMBL324842,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1524,904.0
CHEMBL331465,CHEMBL331465,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1525,1306.0
CHEMBL33211,CHEMBL33211,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1526,4283.0
CHEMBL334830,CHEMBL334830,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1527,2181.0
CHEMBL3544966,CHEMBL3544966,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1528,1499.0
CHEMBL3545376,CHEMBL3545376,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1529,283.0
CHEMBL363211,CHEMBL363211,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1530,985.0
CHEMBL370152,CHEMBL370152,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1531,1042.0
CHEMBL370962,CHEMBL370962,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1532,1651.0
CHEMBL37312,CHEMBL37312,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1533,1195.0
CHEMBL379156,CHEMBL379156,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1534,1841.0
CHEMBL38827,CHEMBL38827,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1535,2196.0
CHEMBL410968,CHEMBL410968,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1536,4465.0
CHEMBL416230,CHEMBL416230,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1537,4471.0
CHEMBL42442,CHEMBL42442,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1538,4488.0
CHEMBL428676,CHEMBL428676,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1539,4494.0
CHEMBL4297310,CHEMBL4297310,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1540,4507.0
CHEMBL4303194,CHEMBL4303194,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1541,874.0
CHEMBL4303412,CHEMBL4303412,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1542,4612.0
CHEMBL4303435,CHEMBL4303435,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1543,4624.0
CHEMBL439259,CHEMBL439259,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1544,4742.0
CHEMBL454446,CHEMBL454446,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1545,1201.0
CHEMBL455,CHEMBL455,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1546,4774.0
CHEMBL462997,CHEMBL462997,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1547,4798.0
CHEMBL465226,CHEMBL465226,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1548,4808.0
CHEMBL469045,CHEMBL469045,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1549,4812.0
CHEMBL471737,CHEMBL471737,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1550,1624.0
CHEMBL473186,CHEMBL473186,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1551,2718.0
CHEMBL482581,CHEMBL482581,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1552,4849.0
CHEMBL502,CHEMBL502,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1553,897.0
CHEMBL522983,CHEMBL522983,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1554,4917.0
CHEMBL526281,CHEMBL526281,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1555,4921.0
CHEMBL5483015,CHEMBL5483015,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1556,2543.0
CHEMBL55305,CHEMBL55305,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1557,4964.0
CHEMBL569766,CHEMBL569766,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1558,2498.0
CHEMBL591429,CHEMBL591429,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1559,2291.0
CHEMBL717,CHEMBL717,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1560,554.0
CHEMBL753,CHEMBL753,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1561,689.0
CHEMBL761,CHEMBL761,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1562,757.0
CHEMBL770,CHEMBL770,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1563,1392.0
CHEMBL773,CHEMBL773,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1564,5091.0
CHEMBL785,CHEMBL785,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1565,5094.0
CHEMBL8030,CHEMBL8030,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1566,1986.0
CHEMBL885,CHEMBL885,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1567,5120.0
CHEMBL953,CHEMBL953,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1568,2294.0
CHEMBL976,CHEMBL976,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1569,5150.0
CHEMBL97858,CHEMBL97858,0.0,0.15,0.0,0.4452054794520548,0.17808219178082194,1570,5152.0
CHEMBL94657,CHEMBL94657,0.1839526778318788,0.0,0.06740849948596586,0.3424657534246575,0.1774314010614425,1571,140.0
CHEMBL67,CHEMBL67,0.1839111000982267,0.0,0.06739326354229519,0.3424657534246575,0.17742225949524013,1572,194.0
CHEMBL314010,CHEMBL314010,0.2168684790029854,-0.03,0.07947032317059056,0.3219178082191781,0.17644931719002557,1573,221.0
CHEMBL645,CHEMBL645,0.2168684790029854,-0.03,0.07947032317059056,0.3219178082191781,0.17644931719002557,1574,259.0
CHEMBL1046,CHEMBL1046,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1575,1047.0
CHEMBL1078685,CHEMBL1078685,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1576,2550.0
CHEMBL1138,CHEMBL1138,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1577,1971.0
CHEMBL1158,CHEMBL1158,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1578,3042.0
CHEMBL1183717,CHEMBL1183717,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1579,3070.0
CHEMBL1192187,CHEMBL1192187,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1580,2502.0
CHEMBL1194325,CHEMBL1194325,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1581,3082.0
CHEMBL1200384,CHEMBL1200384,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1582,731.0
CHEMBL1200455,CHEMBL1200455,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1583,3099.0
CHEMBL1200989,CHEMBL1200989,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1584,735.0
CHEMBL1201116,CHEMBL1201116,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1585,3127.0
CHEMBL1201187,CHEMBL1201187,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1586,3129.0
CHEMBL1201272,CHEMBL1201272,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1587,3144.0
CHEMBL1201300,CHEMBL1201300,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1588,3149.0
CHEMBL1201327,CHEMBL1201327,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1589,3155.0
CHEMBL1208647,CHEMBL1208647,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1590,3170.0
CHEMBL1220,CHEMBL1220,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1591,3182.0
CHEMBL1234574,CHEMBL1234574,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1592,3218.0
CHEMBL1234973,CHEMBL1234973,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1593,3223.0
CHEMBL1256672,CHEMBL1256672,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1594,3264.0
CHEMBL1316726,CHEMBL1316726,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1595,1164.0
CHEMBL131921,CHEMBL131921,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1596,1523.0
CHEMBL1364808,CHEMBL1364808,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1597,1603.0
CHEMBL1374426,CHEMBL1374426,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1598,2596.0
CHEMBL1387826,CHEMBL1387826,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1599,3375.0
CHEMBL1428,CHEMBL1428,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1600,397.0
CHEMBL1444,CHEMBL1444,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1601,778.0
CHEMBL14690,CHEMBL14690,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1602,1150.0
CHEMBL149394,CHEMBL149394,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1603,3478.0
CHEMBL1598608,CHEMBL1598608,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1604,3557.0
CHEMBL1620794,CHEMBL1620794,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1605,1364.0
CHEMBL1625681,CHEMBL1625681,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1606,2114.0
CHEMBL1650312,CHEMBL1650312,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1607,3610.0
CHEMBL1684,CHEMBL1684,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1608,2402.0
CHEMBL1709,CHEMBL1709,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1609,772.0
CHEMBL1738797,CHEMBL1738797,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1610,567.0
CHEMBL1738972,CHEMBL1738972,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1611,3672.0
CHEMBL174,CHEMBL174,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1612,3673.0
CHEMBL1740879,CHEMBL1740879,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1613,3678.0
CHEMBL1742423,CHEMBL1742423,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1614,1672.0
CHEMBL174697,CHEMBL174697,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1615,3681.0
CHEMBL175691,CHEMBL175691,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1616,999.0
CHEMBL191413,CHEMBL191413,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1617,1478.0
CHEMBL1923233,CHEMBL1923233,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1618,1386.0
CHEMBL2104318,CHEMBL2104318,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1619,3831.0
CHEMBL2164551,CHEMBL2164551,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1620,3955.0
CHEMBL2206431,CHEMBL2206431,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1621,3971.0
CHEMBL2218926,CHEMBL2218926,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1622,1920.0
CHEMBL229128,CHEMBL229128,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1623,3993.0
CHEMBL248095,CHEMBL248095,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1624,4048.0
CHEMBL25554,CHEMBL25554,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1625,592.0
CHEMBL256470,CHEMBL256470,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1626,1454.0
CHEMBL260563,CHEMBL260563,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1627,1704.0
CHEMBL266497,CHEMBL266497,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1628,1972.0
CHEMBL278764,CHEMBL278764,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1629,4116.0
CHEMBL288591,CHEMBL288591,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1630,4143.0
CHEMBL294740,CHEMBL294740,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1631,4161.0
CHEMBL295467,CHEMBL295467,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1632,2612.0
CHEMBL30116,CHEMBL30116,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1633,4172.0
CHEMBL3039602,CHEMBL3039602,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1634,4185.0
CHEMBL306946,CHEMBL306946,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1635,1023.0
CHEMBL3103988,CHEMBL3103988,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1636,4195.0
CHEMBL310934,CHEMBL310934,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1637,4198.0
CHEMBL313154,CHEMBL313154,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1638,2799.0
CHEMBL3185877,CHEMBL3185877,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1639,4233.0
CHEMBL3186485,CHEMBL3186485,0.0,0.14,0.0,0.4383561643835617,0.1753424657534247,1640,4238.0
